#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690539469843092335,1.2235993325,-0.4396476762,0.0940358614,-0.4658348231,0.0311424139,-0.0296055516,0.8838277994
1690539469853162226,1.2236079808,-0.4396549839,0.0940526107,-0.4658857468,0.0311506285,-0.0292605821,0.8838121563
1690539469863296377,1.2235930405,-0.4396632181,0.0940477400,-0.4656385790,0.0315386364,-0.0284850666,0.8839539746
1690539469873320892,1.2236008127,-0.4396449869,0.0940474760,-0.4659856053,0.0311353756,-0.0295622124,0.8837500097
1690539469883322397,1.2235963439,-0.4396567150,0.0940471420,-0.4657102671,0.0315603208,-0.0284313782,0.8839171624
1690539469893263367,1.2236107759,-0.4396485617,0.0940694135,-0.4659552672,0.0312680053,-0.0291221595,0.8837759335
1690539469903339505,1.2236141597,-0.4396620842,0.0940563928,-0.4658839487,0.0314176693,-0.0294429396,0.8837975954
1690539469913049713,1.2236080679,-0.4396710369,0.0940541234,-0.4657824166,0.0315021454,-0.0289285396,0.8838650886
1690539469923072464,1.2235936888,-0.4396481119,0.0940484669,-0.4659347101,0.0310693577,-0.0295094067,0.8837809321
1690539469933163316,1.2236123680,-0.4396466287,0.0940472545,-0.4658812033,0.0314128368,-0.0288541484,0.8838186331
1690539469943085862,1.2235935762,-0.4396644644,0.0940550675,-0.4656316058,0.0312802225,-0.0288726142,0.8839542565
1690539469953158521,1.2235982337,-0.4396544815,0.0940513761,-0.4657719048,0.0316277633,-0.0285302599,0.8838790876
1690539469963376473,1.2236035947,-0.4396693620,0.0940574021,-0.4655824071,0.0312258788,-0.0289810854,0.8839785424
1690539469973137264,1.2236064960,-0.4396517699,0.0940439289,-0.4658656467,0.0318669515,-0.0283235186,0.8838277405
1690539469983309167,1.2235990847,-0.4396563279,0.0940690623,-0.4657506063,0.0309055630,-0.0290021230,0.8839005010
1690539469993165079,1.2235901275,-0.4396735873,0.0940439377,-0.4656186310,0.0312322016,-0.0292547651,0.8839502241
1690539470003523367,1.2236080550,-0.4396603654,0.0940488037,-0.4657339382,0.0313900077,-0.0290235116,0.8838915103
1690539470013082189,1.2235784109,-0.4395185930,0.0939144453,-0.4644918894,0.0271163056,-0.0316890650,0.8845947060
1690539470022997117,1.2236039720,-0.4396514907,0.0940570931,-0.4659912649,0.0308144409,-0.0298605368,0.8837482445
1690539470033327614,1.2235898109,-0.4396549468,0.0940521108,-0.4657174842,0.0310809723,-0.0290130640,0.8839114436
1690539470043188105,1.2235941488,-0.4396555937,0.0940451075,-0.4657559938,0.0312797132,-0.0291882973,0.8838783723
1690539470053239004,1.2235980817,-0.4396507261,0.0940395281,-0.4657170094,0.0312689799,-0.0291539961,0.8839004257
1690539470063415145,1.2235939613,-0.4396813201,0.0940550446,-0.4655021400,0.0314126328,-0.0287292885,0.8840224161
1690539470073522716,1.2235912814,-0.4396657172,0.0940470213,-0.4656198818,0.0311458708,-0.0290070077,0.8839607763
1690539470083405531,1.2235581485,-0.4395452518,0.0939111193,-0.4640174194,0.0265340599,-0.0316050258,0.8848643402
1690539470093331893,1.2236062068,-0.4396417411,0.0940502888,-0.4658238775,0.0314021140,-0.0288166032,0.8838504544
1690539470103443247,1.2236032601,-0.4396602851,0.0940501598,-0.4657713516,0.0314251097,-0.0286088449,0.8838840673
1690539470113282031,1.2236045655,-0.4396592786,0.0940516313,-0.4658582012,0.0311893510,-0.0290589992,0.8838319610
1690539470123470566,1.2236025442,-0.4396616369,0.0940577485,-0.4657305361,0.0310224973,-0.0295711476,0.8838881262
1690539470133395688,1.2235970558,-0.4396705109,0.0940566647,-0.4655776119,0.0312138350,-0.0289901788,0.8839811951
1690539470143241815,1.2236099920,-0.4396747554,0.0940508251,-0.4654965440,0.0313155559,-0.0294300855,0.8840057543
1690539470153223667,1.2236027571,-0.4396606016,0.0940514371,-0.4656866512,0.0311496294,-0.0289877250,0.8839261028
1690539470163440661,1.2236192604,-0.4396707224,0.0940468660,-0.4657427324,0.0316152267,-0.0290487585,0.8838780200
1690539470173380127,1.2236057850,-0.4396507938,0.0940495100,-0.4657755498,0.0311227014,-0.0292371878,0.8838719938
1690539470183394706,1.2235973553,-0.4396733335,0.0940601800,-0.4655580864,0.0310063135,-0.0293116997,0.8839881792
1690539470193238485,1.2235953755,-0.4396718312,0.0940606449,-0.4655677825,0.0310070925,-0.0292101551,0.8839864066
1690539470203491268,1.2236093821,-0.4396590637,0.0940461662,-0.4658596728,0.0311957113,-0.0291581519,0.8838276953
1690539470213086666,1.2236136990,-0.4396680094,0.0940679388,-0.4657644315,0.0311689714,-0.0294692011,0.8838685172
1690539470223285188,1.2235977186,-0.4396666825,0.0940664868,-0.4658180626,0.0312171062,-0.0287337703,0.8838627695
1690539470233325432,1.2236077704,-0.4396544661,0.0940384881,-0.4659722939,0.0313386487,-0.0290155338,0.8837679612
1690539470243230125,1.2236019699,-0.4396553274,0.0940580860,-0.4660765020,0.0311892228,-0.0292939790,0.8837091091
1690539470253342757,1.2236037398,-0.4396613633,0.0940542188,-0.4656050988,0.0314126347,-0.0290097095,0.8839590347
1690539470263437129,1.2236125923,-0.4396380173,0.0940485972,-0.4660103038,0.0317140258,-0.0289751789,0.8837358521
1690539470273455451,1.2236183312,-0.4396689043,0.0940480386,-0.4658665599,0.0314857512,-0.0291427750,0.8838142873
1690539470283499884,1.2236121859,-0.4396628811,0.0940471128,-0.4658096930,0.0316178772,-0.0287790436,0.8838514617
1690539470293506128,1.2236019742,-0.4396631764,0.0940528865,-0.4657666332,0.0309607368,-0.0294302733,0.8838759728
1690539470303538280,1.2236198514,-0.4396715061,0.0940535878,-0.4656960120,0.0313443028,-0.0288481594,0.8839188553
1690539470313356746,1.2236109402,-0.4396436128,0.0940479850,-0.4658146556,0.0315130730,-0.0287752544,0.8838527126
1690539470323283066,1.2236142231,-0.4396608463,0.0940489979,-0.4658398382,0.0315096046,-0.0292145689,0.8838251518
1690539470333509799,1.2236063964,-0.4396655766,0.0940488606,-0.4658263737,0.0313740651,-0.0289726283,0.8838450342
1690539470343197988,1.2236199246,-0.4396670378,0.0940390849,-0.4660001454,0.0315173254,-0.0290959770,0.8837442768
1690539470353370507,1.2236029428,-0.4396585339,0.0940475879,-0.4659673601,0.0314753929,-0.0290996642,0.8837629368
1690539470363543849,1.2236043675,-0.4396553555,0.0940386736,-0.4658359106,0.0316917063,-0.0285275635,0.8838431525
1690539470373524513,1.2236097245,-0.4396478602,0.0940414840,-0.4659785916,0.0314069817,-0.0291612648,0.8837574183
1690539470383568234,1.2236038768,-0.4396811489,0.0940569560,-0.4653407736,0.0310780998,-0.0286695008,0.8841211319
1690539470393539080,1.2236009607,-0.4396643256,0.0940456459,-0.4657731702,0.0313942222,-0.0289330127,0.8838736547
1690539470403582280,1.2236135590,-0.4396602862,0.0940584576,-0.4658461450,0.0313477959,-0.0293052559,0.8838245792
1690539470413183254,1.2235987993,-0.4396557757,0.0940569053,-0.4657649131,0.0313328861,-0.0289348267,0.8838801230
1690539470423401216,1.2236194945,-0.4396542667,0.0940403012,-0.4660305947,0.0315269846,-0.0291155570,0.8837272307
1690539470433541179,1.2236013068,-0.4396607716,0.0940727350,-0.4656796784,0.0311755277,-0.0288189492,0.8839343821
1690539470443286477,1.2236093475,-0.4396653113,0.0940342662,-0.4657361814,0.0315021454,-0.0292141176,0.8838800594
1690539470453382375,1.2236190281,-0.4396555145,0.0940484274,-0.4659388776,0.0314014272,-0.0290060137,0.8837836635
1690539470463549961,1.2235952527,-0.4396468394,0.0940237226,-0.4660173269,0.0313752057,-0.0294753784,0.8837277010
1690539470473348081,1.2235977338,-0.4396715281,0.0940563915,-0.4656829602,0.0309785079,-0.0289888050,0.8839340257
1690539470483609127,1.2236006033,-0.4396528184,0.0940462530,-0.4658012835,0.0314337794,-0.0288903833,0.8838588278
1690539470493559668,1.2236128362,-0.4396333811,0.0940385825,-0.4663342954,0.0316568729,-0.0291235884,0.8835620996
1690539470503591691,1.2236055747,-0.4396410395,0.0940424048,-0.4661610078,0.0317462791,-0.0286368766,0.8836662367
1690539470513252314,1.2236090710,-0.4396533358,0.0940610451,-0.4659610477,0.0312156954,-0.0293786090,0.8837662472
1690539470523339039,1.2236080938,-0.4396514413,0.0940334395,-0.4662363658,0.0316472635,-0.0293707711,0.8836059414
1690539470533586630,1.2235990404,-0.4396879546,0.0940601548,-0.4653771928,0.0309415377,-0.0292946999,0.8840862572
1690539470543344978,1.2236040084,-0.4396366251,0.0940351588,-0.4660052319,0.0317297659,-0.0288219026,0.8837429738
1690539470553287715,1.2236095655,-0.4396420214,0.0940480866,-0.4660940040,0.0318404241,-0.0284579205,0.8837039740
1690539470563611313,1.2235986265,-0.4396667713,0.0940528626,-0.4657962968,0.0312611930,-0.0294147878,0.8838502803
1690539470573533510,1.2236055404,-0.4396469562,0.0940503764,-0.4658791079,0.0313620173,-0.0291732295,0.8838110677
1690539470583555617,1.2236133137,-0.4396498977,0.0940330510,-0.4659921662,0.0316693066,-0.0292610219,0.8837376017
1690539470593340456,1.2235984969,-0.4396826308,0.0940461587,-0.4655855374,0.0311580215,-0.0293915761,0.8839657348
1690539470603611013,1.2236105931,-0.4396684310,0.0940567912,-0.4658623791,0.0313488199,-0.0291232671,0.8838220016
1690539470613245168,1.2235882074,-0.4396706414,0.0940568219,-0.4656172514,0.0309248518,-0.0294528970,0.8839551773
1690539470623308493,1.2236019882,-0.4396536597,0.0940484404,-0.4656773533,0.0313735606,-0.0287141445,0.8839320111
1690539470633587163,1.2235939000,-0.4396541661,0.0940454580,-0.4658330136,0.0312516173,-0.0291363219,0.8838404916
1690539470643410263,1.2236005086,-0.4396599470,0.0940380819,-0.4658261471,0.0311772046,-0.0293784557,0.8838387234
1690539470653412209,1.2236019263,-0.4396703486,0.0940377710,-0.4655907695,0.0312493461,-0.0293260697,0.8839619309
1690539470663547053,1.2236003574,-0.4396558664,0.0940565898,-0.4658714742,0.0311116154,-0.0294916183,0.8838133747
1690539470673538930,1.2236120314,-0.4396633154,0.0940299510,-0.4657028219,0.0316144307,-0.0288841113,0.8839044731
1690539470683595934,1.2236202700,-0.4396597736,0.0940368504,-0.4658268761,0.0313841329,-0.0293974002,0.8838303856
1690539470693465580,1.2236077357,-0.4396725631,0.0940578761,-0.4656720648,0.0313424274,-0.0287873425,0.8839335208
1690539470703589208,1.2236143573,-0.4396639698,0.0940553683,-0.4659270876,0.0309111076,-0.0299232343,0.8837765852
1690539470713354884,1.2236003209,-0.4396602121,0.0940448577,-0.4657356237,0.0311828804,-0.0291802108,0.8838927944
1690539470723569125,1.2236155573,-0.4396685030,0.0940550902,-0.4656249429,0.0313306364,-0.0290556085,0.8839499847
1690539470733572379,1.2236016503,-0.4396713316,0.0940626124,-0.4656132987,0.0310811320,-0.0289703272,0.8839677254
1690539470743508822,1.2236151156,-0.4396446003,0.0940598943,-0.4658543506,0.0315285307,-0.0289268016,0.8838262928
1690539470753388861,1.2235936097,-0.4396586834,0.0940454588,-0.4657733692,0.0311741530,-0.0294117585,0.8838655379
1690539470763598991,1.2236031898,-0.4396562155,0.0940583498,-0.4659617157,0.0311792911,-0.0296771487,0.8837572054
1690539470773595573,1.2236116357,-0.4396571544,0.0940433716,-0.4657689554,0.0314946956,-0.0289714568,0.8838710421
1690539470783629897,1.2236060681,-0.4396767970,0.0940586525,-0.4658657299,0.0310047959,-0.0299140957,0.8838059579
1690539470793578605,1.2236176503,-0.4396534949,0.0940517945,-0.4659623858,0.0316905184,-0.0287448208,0.8837694843
1690539470803673809,1.2236042674,-0.4396641669,0.0940404210,-0.4656306744,0.0313874540,-0.0288392621,0.8839520347
1690539470813343332,1.2236209717,-0.4396451295,0.0940524792,-0.4659897830,0.0314037182,-0.0294659709,0.8837415262
1690539470823365234,1.2236047982,-0.4396693490,0.0940473053,-0.4655705761,0.0312098240,-0.0292926953,0.8839750695
1690539470833577681,1.2236109351,-0.4396597369,0.0940444370,-0.4657122000,0.0312737095,-0.0291143422,0.8839040994
1690539470843677270,1.2236075832,-0.4396452894,0.0940423171,-0.4660023955,0.0313797064,-0.0292830178,0.8837418097
1690539470853416093,1.2236051188,-0.4396316005,0.0940469694,-0.4661919692,0.0315892545,-0.0289417853,0.8836455963
1690539470863400762,1.2236172821,-0.4396667592,0.0940588994,-0.4657860158,0.0312162699,-0.0291279898,0.8838667842
1690539470873654088,1.2236099401,-0.4396528555,0.0940380068,-0.4659356513,0.0314101147,-0.0288693178,0.8837895315
1690539470883618333,1.2235879511,-0.4396518051,0.0940502082,-0.4656238507,0.0312360872,-0.0288512189,0.8839606007
1690539470893599262,1.2236166606,-0.4396460639,0.0940427599,-0.4658398589,0.0315497814,-0.0290398606,0.8838294652
1690539470903684488,1.2236061150,-0.4396519301,0.0940529120,-0.4656533447,0.0312989565,-0.0287536677,0.8839460190
1690539470913457018,1.2235953452,-0.4396698080,0.0940477457,-0.4658925015,0.0312036885,-0.0292801115,0.8838060771
1690539470923680560,1.2236020767,-0.4396624317,0.0940452784,-0.4659077488,0.0315410912,-0.0288531268,0.8838001053
1690539470933710082,1.2235967830,-0.4396494104,0.0940467138,-0.4660913219,0.0314221094,-0.0289577572,0.8837041241
1690539470943626473,1.2236158481,-0.4396582990,0.0940439560,-0.4659351058,0.0314954702,-0.0289132505,0.8837853453
1690539470953494636,1.2236135717,-0.4396479330,0.0940458781,-0.4660369909,0.0313388613,-0.0293250772,0.8837236213
1690539470963743411,1.2236094963,-0.4396675951,0.0940552703,-0.4656552465,0.0310740931,-0.0293659024,0.8839328232
1690539470973646960,1.2234925583,-0.4397509557,0.0938702903,-0.4647528307,0.0259716462,-0.0314038865,0.8845021627
1690539470983710476,1.2235267102,-0.4397185561,0.0939443210,-0.4651825222,0.0279994316,-0.0308253266,0.8842347268
1690539470993617553,1.2235527611,-0.4396961082,0.0939443683,-0.4656118448,0.0283051836,-0.0306771009,0.8840041527
1690539471003757493,1.2235475704,-0.4397301454,0.0939546593,-0.4651165838,0.0283626835,-0.0303540777,0.8842741383
1690539471013520279,1.2235432303,-0.4397193443,0.0939588736,-0.4651435990,0.0280740531,-0.0305865602,0.8842611278
1690539471023464388,1.2236122222,-0.4398378295,0.0941387800,-0.4631482912,0.0245104759,-0.0296002042,0.8854471892
1690539471033698071,1.2234058455,-0.4396998000,0.0939300765,-0.4622280661,0.0224355705,-0.0344358767,0.8858081228
1690539471043740519,1.2235348505,-0.4397148017,0.0939400013,-0.4652819110,0.0282663999,-0.0306112122,0.8841813771
1690539471053576516,1.2236005066,-0.4401750506,0.0938984954,-0.4625992435,0.0280921995,-0.0240309800,0.8857964102
1690539471063738492,1.2236226452,-0.4399569149,0.0940955203,-0.4630239478,0.0247046200,-0.0285189890,0.8855423043
1690539471073502350,1.2235774428,-0.4398609719,0.0940666358,-0.4626807241,0.0239203935,-0.0308775912,0.8856641218
1690539471083720844,1.2235698281,-0.4398715050,0.0940766523,-0.4626304961,0.0240255291,-0.0307958543,0.8856903598
1690539471093711303,1.2235727680,-0.4397600199,0.0939950809,-0.4611776741,0.0207746665,-0.0324325406,0.8864714866
1690539471103785240,1.2235655260,-0.4398573158,0.0940748771,-0.4625623806,0.0240927070,-0.0305200298,0.8857336582
1690539471113613658,1.2235709116,-0.4398698622,0.0940790354,-0.4624675204,0.0240300456,-0.0306104714,0.8857817725
1690539471123477513,1.2235544475,-0.4398562830,0.0940650023,-0.4626716811,0.0241757798,-0.0302449300,0.8856837423
1690539471133748656,1.2235711859,-0.4398754763,0.0940759427,-0.4623710765,0.0237991826,-0.0309654419,0.8858260145
1690539471143724369,1.2235701030,-0.4398686786,0.0940825470,-0.4625029991,0.0237033424,-0.0309342445,0.8857608029
1690539471153549096,1.2235590397,-0.4398776436,0.0940842363,-0.4625131253,0.0238122356,-0.0311084066,0.8857464950
1690539471163756089,1.2235764347,-0.4398588605,0.0940823470,-0.4624447172,0.0237802297,-0.0309674059,0.8857880130
1690539471173771690,1.2235729785,-0.4398484371,0.0940816035,-0.4629083323,0.0239589191,-0.0307869036,0.8855472956
1690539471183747275,1.2235782158,-0.4398566926,0.0940759543,-0.4627661170,0.0238344337,-0.0310729038,0.8856149927
1690539471193428461,1.2235657762,-0.4398462093,0.0940841676,-0.4627506013,0.0238744779,-0.0310327946,0.8856234278
1690539471203576590,1.2235620462,-0.4398770051,0.0940898050,-0.4627188321,0.0236020767,-0.0311463414,0.8856433423
1690539471213498164,1.2235630830,-0.4398721798,0.0940743717,-0.4625771258,0.0237950269,-0.0312170801,0.8857097116
1690539471223416177,1.2235629718,-0.4398615631,0.0940805863,-0.4624405488,0.0236051274,-0.0313744910,0.8857805474
1690539471233572031,1.2235748707,-0.4398578938,0.0940720498,-0.4626835002,0.0237662968,-0.0310930337,0.8856592827
1690539471243818164,1.2235785283,-0.4398595220,0.0940775357,-0.4625944157,0.0239903090,-0.0307278867,0.8857125203
1690539471253514683,1.2235677168,-0.4398561727,0.0940775982,-0.4626210461,0.0238343963,-0.0310737612,0.8856907534
1690539471263784160,1.2235722064,-0.4398475681,0.0940820189,-0.4627201335,0.0239783392,-0.0307239872,0.8856473078
1690539471273785383,1.2235671490,-0.4398628995,0.0940840118,-0.4624822164,0.0236984173,-0.0310139724,0.8857689981
1690539471283821715,1.2235796823,-0.4398550603,0.0940788617,-0.4624835505,0.0239622237,-0.0307249324,0.8857712774
1690539471293570858,1.2235793991,-0.4398683617,0.0940843074,-0.4625368965,0.0236939346,-0.0308980460,0.8857446176
1690539471303802653,1.2235703348,-0.4398456351,0.0940821364,-0.4625185950,0.0238134688,-0.0308481744,0.8857527071
1690539471313563855,1.2235801896,-0.4398545461,0.0940771602,-0.4625368781,0.0238470618,-0.0309847704,0.8857374882
1690539471323444842,1.2235631925,-0.4398616330,0.0940826049,-0.4627398540,0.0239311971,-0.0308035610,0.8856355153
1690539471333822488,1.2235732818,-0.4398496553,0.0940756645,-0.4628680156,0.0241663954,-0.0307758227,0.8855631170
1690539471343819050,1.2235619395,-0.4398692623,0.0940764111,-0.4624434887,0.0238741207,-0.0306506051,0.8857971475
1690539471353615041,1.2235734509,-0.4398571739,0.0940850585,-0.4625755392,0.0240380351,-0.0305980101,0.8857255812
1690539471363837237,1.2235651942,-0.4398747528,0.0940884734,-0.4624774538,0.0237402285,-0.0311598658,0.8857652449
1690539471373789960,1.2235722652,-0.4398317670,0.0940699776,-0.4627116918,0.0242521289,-0.0306723999,0.8856460514
1690539471383571386,1.2235722425,-0.4398422536,0.0940720143,-0.4626948800,0.0242184059,-0.0304419738,0.8856637077
1690539471393810753,1.2235682988,-0.4398603532,0.0940780811,-0.4626943811,0.0240135066,-0.0305508754,0.8856657977
1690539471403847755,1.2235589834,-0.4398679397,0.0940751820,-0.4626248936,0.0239228074,-0.0307120134,0.8856989778
1690539471413585354,1.2235618533,-0.4398544155,0.0940937264,-0.4624350861,0.0235773056,-0.0308517816,0.8858025002
1690539471423616144,1.2235585388,-0.4398524236,0.0940820912,-0.4624808936,0.0235777560,-0.0310749830,0.8857707705
1690539471433819113,1.2235739129,-0.4398428004,0.0940755141,-0.4627991451,0.0239366115,-0.0306883363,0.8856083875
1690539471443831278,1.2235792557,-0.4398488874,0.0940767797,-0.4627905738,0.0241539129,-0.0306279915,0.8856090556
1690539471453660093,1.2235777225,-0.4398062788,0.0941299049,-0.4630969800,0.0220154555,-0.0320090971,0.8854557722
1690539471463795573,1.2235227632,-0.4397434337,0.0939270832,-0.4646892348,0.0279127198,-0.0310723195,0.8844881605
1690539471473844952,1.2235283778,-0.4397375433,0.0939274806,-0.4648604135,0.0283932102,-0.0307233722,0.8843951017
1690539471483860968,1.2235198581,-0.4397268223,0.0939218325,-0.4649811401,0.0282713346,-0.0308537558,0.8843309995
1690539471493653029,1.2235173505,-0.4397441114,0.0939255745,-0.4645313971,0.0278558731,-0.0309811762,0.8845760556
1690539471503889734,1.2235328413,-0.4396977565,0.0939509094,-0.4650253936,0.0281231306,-0.0303686623,0.8843292471
1690539471513650110,1.2235676374,-0.4396481335,0.0941017889,-0.4661225080,0.0292366048,-0.0256129051,0.8838659444
1690539471523739001,1.2236754652,-0.4395492317,0.0943421536,-0.4681078960,0.0324455530,-0.0192698036,0.8828651983
1690539471533933249,1.2237339113,-0.4396953530,0.0941546368,-0.4664633486,0.0365599278,-0.0260355501,0.8834010789
1690539471544018760,1.2236285050,-0.4397718778,0.0940328968,-0.4650896730,0.0313905891,-0.0287109984,0.8842408640
1690539471553629802,1.2236305325,-0.4397629207,0.0940320501,-0.4652127777,0.0314522505,-0.0287069081,0.8841740444
1690539471563919396,1.2236455525,-0.4397769263,0.0940442393,-0.4649362841,0.0314234513,-0.0285710968,0.8843248899
1690539471573850197,1.2236268170,-0.4397567211,0.0940384800,-0.4653510858,0.0315505871,-0.0282846555,0.8841113649
1690539471583937765,1.2236271741,-0.4397814472,0.0940450843,-0.4649115738,0.0311532635,-0.0287029533,0.8843431705
1690539471593917868,1.2236266394,-0.4397780943,0.0940272212,-0.4652037706,0.0313580783,-0.0288564104,0.8841772618
1690539471603890177,1.2236546408,-0.4397650233,0.0940556401,-0.4650956760,0.0313150719,-0.0287386166,0.8842394870
1690539471613953786,1.2236456023,-0.4397241331,0.0940687850,-0.4651502724,0.0314530455,-0.0291046084,0.8841938995
1690539471623640746,1.2236458058,-0.4396365352,0.0940962845,-0.4656834937,0.0306431298,-0.0313636259,0.8838643591
1690539471633902373,1.2236264915,-0.4396046804,0.0941265460,-0.4652868767,0.0302893475,-0.0321754924,0.8840562287
1690539471643964629,1.2236707892,-0.4394563978,0.0942107416,-0.4657856914,0.0302585429,-0.0343144801,0.8837141091
1690539471653594176,1.2237502515,-0.4393209955,0.0942650138,-0.4666724967,0.0318022653,-0.0345129362,0.8831841563
1690539471663920736,1.2238379734,-0.4391508288,0.0944020921,-0.4670043842,0.0331237766,-0.0364315589,0.8828830399
1690539471673897408,1.2238206207,-0.4394302271,0.0942393887,-0.4670329510,0.0375050971,-0.0269657491,0.8830325242
1690539471683759023,1.2238638393,-0.4393738909,0.0942786115,-0.4672499441,0.0387835068,-0.0259343726,0.8828933897
1690539471693711257,1.2239020734,-0.4393214890,0.0943132967,-0.4675545534,0.0400992380,-0.0259210775,0.8826737158
1690539471703938798,1.2239105751,-0.4393124432,0.0943439894,-0.4675858446,0.0411517883,-0.0253622855,0.8826249276
1690539471713790588,1.2238814001,-0.4392760495,0.0943349346,-0.4677295605,0.0417345831,-0.0246225336,0.8825423580
1690539471723851998,1.2238567910,-0.4393059647,0.0943140434,-0.4677001325,0.0413149930,-0.0252127679,0.8825610312
1690539471733932655,1.2239807192,-0.4392846326,0.0946486928,-0.4700067950,0.0426128835,-0.0155746295,0.8814959930
1690539471743950428,1.2238731648,-0.4393910871,0.0944568222,-0.4684303026,0.0396834030,-0.0206115253,0.8823680888
1690539471753768448,1.2237481812,-0.4394352761,0.0942557444,-0.4673838352,0.0370703586,-0.0250373247,0.8829220076
