#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690540643750254869,0.0459655225,-0.0316604562,0.0063797431,0.9902203679,0.0907499045,0.0832707807,-0.0655289292
1690540643783617020,0.0467533953,-0.0327897333,0.0060288738,0.9895900488,0.0939065516,0.0866538659,-0.0662133098
1690540643816979170,0.0472003296,-0.0337018371,0.0050875703,0.9890421033,0.0957873240,0.0902290419,-0.0669266135
1690540643850341320,0.0477116741,-0.0335480757,0.0043887696,0.9884625673,0.0981787145,0.0937052593,-0.0672460794
1690540643883703709,0.0482103676,-0.0343773663,0.0044703344,0.9879481196,0.0993564501,0.0972768962,-0.0680004805
1690540643917065859,0.0487046279,-0.0352131613,0.0028623180,0.9875006080,0.0988523662,0.1012341902,-0.0694434047
1690540643950428247,0.0489292517,-0.0369594768,0.0034529269,0.9870936275,0.0970809534,0.1060364693,-0.0705527440
1690540643983790636,0.0489915721,-0.0342491865,0.0062006814,0.9865044951,0.0989495516,0.1106137782,-0.0691554248
1690540644017152786,0.0488308184,-0.0327321775,0.0078676539,0.9858289361,0.1010018662,0.1151361242,-0.0684375241
1690540644050515175,0.0508098826,-0.0316300690,0.0075283824,0.9852887988,0.1031895503,0.1180508286,-0.0679849833
1690540644083877802,0.0508413315,-0.0325256102,0.0071377321,0.9847930074,0.1034398973,0.1221636161,-0.0675201714
1690540644117239952,0.0565684177,-0.0358807221,0.0029798825,0.9847532511,0.1015898287,0.1235205531,-0.0684341565
1690540644150602579,0.0561802238,-0.0365626179,0.0022188716,0.9841116667,0.1006460339,0.1292705685,-0.0684379414
1690540644183965206,0.0563676022,-0.0361183323,0.0026587090,0.9834401608,0.1000566930,0.1349556297,-0.0679786205
1690540644217327595,0.0573339835,-0.0366715677,0.0041336361,0.9827874899,0.0999370292,0.1396084130,-0.0681970119
1690540644250690222,0.0568315759,-0.0361084752,0.0031726328,0.9820613861,0.1002323255,0.1449510008,-0.0670677274
1690540644284052849,0.0575853437,-0.0364836529,0.0011256111,0.9813022017,0.0994722992,0.1503338665,-0.0674615353
1690540644317415237,0.0589364618,-0.0373548828,0.0020503614,0.9804701209,0.0997784510,0.1561053395,-0.0659830421
1690540644350777864,0.0586883947,-0.0384409167,0.0025681427,0.9789250493,0.0998158753,0.1661546975,-0.0643050149
1690540644384140730,0.0581816249,-0.0372503400,0.0013521882,0.9776988029,0.1005192921,0.1732657105,-0.0630866811
1690540644417503119,0.0584179722,-0.0375373960,0.0016885551,0.9763797522,0.1002651751,0.1812193245,-0.0615556985
1690540644450865984,0.0581644140,-0.0369079188,0.0007144648,0.9749308228,0.0995153859,0.1891331375,-0.0619292893
1690540644484228849,0.0562060922,-0.0348692127,0.0000924873,0.9732130766,0.0983025283,0.1988190114,-0.0605310798
1690540644517591476,0.0569943190,-0.0355424806,0.0009718055,0.9721004367,0.0965627134,0.2057443261,-0.0580140799
1690540644550954342,0.0572407283,-0.0355078354,0.0011329658,0.9710017443,0.0965434685,0.2111191303,-0.0571290851
1690540644584317207,0.0573806949,-0.0358019881,0.0013731627,0.9697107077,0.0972307846,0.2171589583,-0.0552213341
1690540644617679596,0.0570786707,-0.0355345868,0.0010235186,0.9684266448,0.0977962911,0.2230478674,-0.0532488711
1690540644651035786,0.0574649647,-0.0349749662,0.0003374531,0.9673982263,0.0976868719,0.2277737558,-0.0521254353
1690540644684391737,0.0574579835,-0.0343165472,-0.0026972138,0.9666417241,0.0963594019,0.2319096029,-0.0503654890
1690540644717747688,0.0594637543,-0.0326672718,-0.0044625290,0.9660826921,0.0940313563,0.2356961071,-0.0478508174
1690540644751104116,0.0588235632,-0.0341579504,-0.0030544410,0.9651929140,0.0901460573,0.2413542122,-0.0449946076
1690540644784460068,0.0580816753,-0.0352095962,-0.0013249272,0.9643817544,0.0886808857,0.2456150949,-0.0421521440
1690540644817816019,0.0594823360,-0.0346818939,-0.0019952126,0.9637770653,0.0888626426,0.2484082729,-0.0391224101
1690540644851171970,0.0602031052,-0.0345182307,-0.0051421160,0.9633277655,0.0880084038,0.2509582043,-0.0356946588
1690540644884527922,0.0612831786,-0.0336572640,-0.0049114008,0.9626522660,0.0869200975,0.2544250488,-0.0318338238
1690540644917883873,0.0626299754,-0.0335141942,-0.0048835711,0.9618114233,0.0856243894,0.2585371733,-0.0273116436
1690540644951239824,0.0617726706,-0.0336497761,-0.0063536372,0.9607632160,0.0842891261,0.2632374465,-0.0231395867
1690540644984595537,0.0615030155,-0.0327854492,-0.0065969001,0.9598270655,0.0824563429,0.2673277557,-0.0216530282
1690540645017951488,0.0624642670,-0.0327177234,-0.0059513310,0.9592911005,0.0798551440,0.2701908350,-0.0195096936
1690540645051307440,0.0640176535,-0.0328175388,-0.0065530683,0.9588894844,0.0779454261,0.2720888257,-0.0205702931
1690540645084663391,0.0645402074,-0.0294593722,-0.0071772519,0.9581867456,0.0769410059,0.2747381926,-0.0218448229
1690540645118019104,0.0638402551,-0.0284341276,-0.0090556126,0.9574863911,0.0725415573,0.2782850266,-0.0226929076
1690540645151375055,0.0651238710,-0.0278500523,-0.0091465563,0.9567655921,0.0673186183,0.2822111249,-0.0206074268
1690540645184730768,0.0640975237,-0.0303197000,-0.0078608794,0.9559012651,0.0608563237,0.2867249250,-0.0183861051
1690540645218086720,0.0643563271,-0.0303729344,-0.0062648682,0.9552161694,0.0581690408,0.2896761298,-0.0163180809
1690540645251442432,0.0630312786,-0.0291127451,-0.0064859563,0.9543942809,0.0568068661,0.2927632332,-0.0139383785
1690540645284798384,0.0635150671,-0.0287219211,-0.0062770410,0.9537471533,0.0551591255,0.2952631116,-0.0119816046
1690540645318154097,0.0632942989,-0.0278085992,-0.0068411971,0.9530153275,0.0532915741,0.2980018258,-0.0108034601
1690540645351509809,0.0637156665,-0.0264346153,-0.0081885746,0.9525882006,0.0505080558,0.2998653054,-0.0102701625
1690540645384865761,0.0629883930,-0.0263755210,-0.0088690389,0.9521028996,0.0464868806,0.3021027446,-0.0085489294
1690540645418221474,0.0629682541,-0.0276123341,-0.0091744605,0.9517793655,0.0423076712,0.3037563562,-0.0076277559
1690540645451577187,0.0646802410,-0.0263269041,-0.0044703619,0.9515544772,0.0416204035,0.3045794666,-0.0065712663
1690540645484932899,0.0648333877,-0.0262925886,-0.0040249391,0.9513617158,0.0409420878,0.3052705526,-0.0066746566
1690540645518288612,0.0647297129,-0.0258693807,-0.0038658876,0.9511461854,0.0408342853,0.3059873283,-0.0050287177
1690540645551644325,0.0641293451,-0.0271451995,-0.0032751539,0.9509686828,0.0408203155,0.3065620661,-0.0034575607
1690540645585000038,0.0654603839,-0.0274364352,-0.0010730792,0.9513335228,0.0438084640,0.3050243556,-0.0023526314
1690540645618355751,0.0647816956,-0.0271454751,-0.0021813782,0.9517422915,0.0490583591,0.3029321432,-0.0034664217
1690540645651713371,0.0679852217,-0.0262374170,-0.0036192406,0.9521017671,0.0536261573,0.3010002673,-0.0050336295
1690540645685071230,0.0664630681,-0.0255504046,-0.0044197165,0.9518384337,0.0568402745,0.3011499941,-0.0090328678
1690540645718428850,0.0670217350,-0.0240388252,-0.0052337497,0.9524611235,0.0585622787,0.2986768484,-0.0134306476
1690540645751786709,0.0689089894,-0.0210231300,-0.0090326723,0.9533379674,0.0569671653,0.2959536016,-0.0176886450
1690540645785144329,0.0671647042,-0.0210300516,-0.0074102650,0.9533649683,0.0520369671,0.2965783775,-0.0207039639
1690540645818502188,0.0677961707,-0.0210678093,-0.0072722905,0.9537662268,0.0478794910,0.2958096564,-0.0231119543
1690540645851859808,0.0678898841,-0.0201735049,-0.0076972214,0.9539574981,0.0455464460,0.2954073846,-0.0250027962
1690540645885217428,0.0681449175,-0.0200244393,-0.0073606381,0.9541182518,0.0439820141,0.2952222228,-0.0238290224
1690540645918575287,0.0694351941,-0.0182870273,-0.0071548410,0.9544731975,0.0437048189,0.2943131924,-0.0212259889
1690540645951933146,0.0709648058,-0.0173864588,-0.0074013928,0.9540334344,0.0414739810,0.2962824106,-0.0177993849
1690540645985290766,0.0709932297,-0.0187390354,-0.0094385874,0.9524943829,0.0365432352,0.3023083210,-0.0053631002
1690540646018648386,0.0723511353,-0.0172368456,-0.0077280938,0.9497058988,0.0316776820,0.3111052513,0.0163943470
1690540646052006245,0.0547527261,-0.0174792875,-0.0162908565,0.9434131980,0.0207507871,0.3266548216,0.0532691553
1690540646085364103,0.0423168093,-0.0263611805,-0.0199582558,0.9351555705,0.0029838367,0.3419402540,0.0924769342
1690540646118721724,0.0583389029,-0.0347429104,-0.0104559623,0.9280866981,-0.0139938155,0.3419751823,0.1466703862
1690540646152079344,0.0869043544,-0.0148819871,0.0010309853,0.9251167774,-0.0115467692,0.3370388746,0.1744432151
1690540646185437202,0.0695947707,-0.0269540511,-0.0054292819,0.9067735076,-0.0019324641,0.3510204256,0.2335440665
1690540646218794823,0.0828940496,-0.0195330195,0.0005860664,0.9034851193,0.0126758674,0.3575975895,0.2359617203
1690540646252152681,0.0774338394,-0.0190588646,-0.0049715536,0.9025111794,0.0127701331,0.3625685275,0.2320659459
1690540646285510540,0.0761338621,-0.0193880051,-0.0060703848,0.9031804204,0.0016964409,0.3666462898,0.2232324630
1690540646318868160,0.0748941973,-0.0199237410,-0.0077232318,0.9055619836,-0.0138500016,0.3666110039,0.2129839808
1690540646352225780,0.0758411735,-0.0197422728,-0.0068644853,0.9062417150,-0.0237310845,0.3663374484,0.2096655369
1690540646385583639,0.0765403435,-0.0198063813,-0.0060010115,0.9060116410,-0.0292876810,0.3675492704,0.2078285515
1690540646418941498,0.0763343200,-0.0196243562,-0.0061542289,0.9053884745,-0.0320618451,0.3687449992,0.2080164403
1690540646452299118,0.0765422434,-0.0197846219,-0.0061786333,0.9049573541,-0.0331479646,0.3672119677,0.2123882920
1690540646485656977,0.0771925002,-0.0193143599,-0.0051776245,0.9044130445,-0.0364426933,0.3679127991,0.2129533738
1690540646519014597,0.0742192939,-0.0184375308,-0.0075475089,0.9039263725,-0.0433429554,0.3707704842,0.2087289542
1690540646552372217,0.0759703293,-0.0186203346,-0.0054853465,0.9028947353,-0.0536235459,0.3744589388,0.2041717917
1690540646585730314,0.0767360479,-0.0192689840,-0.0057141939,0.9027069807,-0.0634338483,0.3754630089,0.2003095001
1690540646619087934,0.0774659291,-0.0193649177,-0.0051423283,0.9031167030,-0.0721156895,0.3765953779,0.1932758987
1690540646652445078,0.0784035623,-0.0210483111,-0.0058047492,0.9034866095,-0.0791499466,0.3760120869,0.1899003386
1690540646685802221,0.0784148946,-0.0181463845,-0.0051548043,0.9041850567,-0.0796501711,0.3768168390,0.1847006530
1690540646719159365,0.0785536468,-0.0179886501,-0.0051438613,0.9043611288,-0.0855886862,0.3791309893,0.1762533337
1690540646752516270,0.0782688707,-0.0182014853,-0.0053900555,0.9036332369,-0.0888245553,0.3807405829,0.1749107689
1690540646785873652,0.0777862668,-0.0184458662,-0.0057220375,0.9034036398,-0.0919022560,0.3825277984,0.1705530584
1690540646819230795,0.0782853737,-0.0179406796,-0.0055037457,0.9037961364,-0.0930732265,0.3837788999,0.1649356186
1690540646852587700,0.0792562813,-0.0163317639,-0.0054360060,0.9048219323,-0.0933749005,0.3840744793,0.1583198160
1690540646885944843,0.0803082585,-0.0164659172,-0.0048874319,0.9052744508,-0.0947261676,0.3849406242,0.1527281255
1690540646919301987,0.0794739202,-0.0163851678,-0.0049364194,0.9055050015,-0.0968642160,0.3867055178,0.1453852355
1690540646952658892,0.0802283585,-0.0159210525,-0.0037149135,0.9050359130,-0.0999955535,0.3895285130,0.1384862065
1690540646986016035,0.0801778883,-0.0160062797,-0.0038054306,0.9042944312,-0.1036339030,0.3924858570,0.1321607232
1690540647019373178,0.0809366256,-0.0156735554,-0.0036623664,0.9037907124,-0.1053690985,0.3949443996,0.1268016696
1690540647052730322,0.0800952390,-0.0159463007,-0.0045612715,0.9028151631,-0.1069174930,0.3984552920,0.1213544980
1690540647086087465,0.0802938417,-0.0157763045,-0.0043342300,0.9017613530,-0.1052823588,0.4020047486,0.1188876778
1690540647119444370,0.0804396644,-0.0158991888,-0.0043851044,0.9006800056,-0.1046641394,0.4054351151,0.1159452796
1690540647152801514,0.0803234354,-0.0159018431,-0.0045289900,0.8993495107,-0.1047294214,0.4089707434,0.1137765571
1690540647186158419,0.0805684328,-0.0159460828,-0.0043498725,0.8977581263,-0.1072563156,0.4132828414,0.1082760096
1690540647219515562,0.0810953975,-0.0159475412,-0.0042081736,0.8960688710,-0.1064268500,0.4169745147,0.1089323312
1690540647252872467,0.0813186914,-0.0158602484,-0.0041921381,0.8946809769,-0.1061107367,0.4205189347,0.1070064455
1690540647286229849,0.0808518454,-0.0161960069,-0.0046393871,0.8933865428,-0.1073607430,0.4243956208,0.1011065617
1690540647319586754,0.0810344741,-0.0162914228,-0.0045223311,0.8924155831,-0.1065853611,0.4272984862,0.0982345566
1690540647352943659,0.0811194777,-0.0164126046,-0.0046395436,0.8915188313,-0.1054640859,0.4299636185,0.0959315971
1690540647386300802,0.0809991956,-0.0165362991,-0.0048776995,0.8901371956,-0.1033206210,0.4337681532,0.0939456746
1690540647419657707,0.0804215744,-0.0170080811,-0.0053484365,0.8888155222,-0.1010980383,0.4375638366,0.0912366286
1690540647453014612,0.0803341642,-0.0172258858,-0.0056226738,0.8877300024,-0.0977093577,0.4405700564,0.0910292864
1690540647486371756,0.0825956762,-0.0159967467,-0.0056410991,0.8875620365,-0.0937247649,0.4416599572,0.0915744826
1690540647519728661,0.0820372105,-0.0166887119,-0.0065378789,0.8866160512,-0.0932839736,0.4442000985,0.0888611972
1690540647553085804,0.0821856111,-0.0171785746,-0.0067385826,0.8857753277,-0.0913580135,0.4465314448,0.0875528008
1690540647586442947,0.0825630873,-0.0172928628,-0.0066329539,0.8856282830,-0.0881965682,0.4477942288,0.0858150721
1690540647619799852,0.0827071443,-0.0175546464,-0.0066088047,0.8852406144,-0.0867981762,0.4494722486,0.0824004859
1690540647653158426,0.0825123936,-0.0180929340,-0.0071039349,0.8846461773,-0.0852027684,0.4511860013,0.0810729042
1690540647686517239,0.0827408582,-0.0184930116,-0.0069603883,0.8841807246,-0.0833638906,0.4529256821,0.0783151016
1690540647719876289,0.0827770904,-0.0186375454,-0.0070936065,0.8839389682,-0.0784336925,0.4542152286,0.0786677599
1690540647753234863,0.0833601356,-0.0186143387,-0.0066808984,0.8839350939,-0.0745412409,0.4553712010,0.0757590085
1690540647786593676,0.0830678120,-0.0190887097,-0.0071988739,0.8837860823,-0.0706528798,0.4563373029,0.0754094794
1690540647819952726,0.0833114162,-0.0193942618,-0.0071388166,0.8835724592,-0.0678886771,0.4576109350,0.0726848617
1690540647853311539,0.0837275460,-0.0190810002,-0.0067880359,0.8834716678,-0.0608402491,0.4582619965,0.0759752765
1690540647886670113,0.0834180862,-0.0195903704,-0.0073299576,0.8837659359,-0.0553343222,0.4582700729,0.0767102316
1690540647920029163,0.0829181522,-0.0205895752,-0.0078532379,0.8843573332,-0.0533218756,0.4584153295,0.0701729879
1690540647953387976,0.0827274472,-0.0212562531,-0.0083174743,0.8846656680,-0.0507877506,0.4586075544,0.0668312684
1690540647986746788,0.0835215971,-0.0208324473,-0.0070295781,0.8846811056,-0.0486593917,0.4596218467,0.0609867014
1690540648020105600,0.0833928138,-0.0213421788,-0.0074836798,0.8852766156,-0.0467097051,0.4591199458,0.0575531907
1690540648053464651,0.0833409727,-0.0220953580,-0.0074965432,0.8855434656,-0.0445535481,0.4593189359,0.0534224175
1690540648086823463,0.0842776746,-0.0234483816,-0.0080549493,0.8867377043,-0.0411226824,0.4578286707,0.0489706248
1690540648120182276,0.0840471908,-0.0241302028,-0.0087527204,0.8878937364,-0.0351128057,0.4563844800,0.0460975431
1690540648153541327,0.0839654505,-0.0244467296,-0.0090038721,0.8884561658,-0.0283934809,0.4559616148,0.0440275446
1690540648186900139,0.0840643272,-0.0252698213,-0.0096520707,0.8883924484,-0.0232628025,0.4567162395,0.0403486975
1690540648220259190,0.0836666822,-0.0255670026,-0.0101669040,0.8871109486,-0.0164064635,0.4596391320,0.0386907794
1690540648253618240,0.0847847462,-0.0262685809,-0.0098272897,0.8873523474,-0.0132331103,0.4597569704,0.0324689075
1690540648286977053,0.0844154954,-0.0269672740,-0.0102940463,0.8875541687,-0.0099039767,0.4597047865,0.0286554601
1690540648320335865,0.0841469243,-0.0279257484,-0.0109257195,0.8875428438,-0.0056899018,0.4599447250,0.0261968896
1690540648353695154,0.0840875655,-0.0282031856,-0.0113582034,0.8876811862,0.0005208067,0.4597931504,0.0247413889
1690540648387053967,0.0838514268,-0.0286975950,-0.0120786764,0.8874508739,0.0053364146,0.4602724016,0.0234919284
1690540648420412779,0.0876739919,-0.0290634483,-0.0136168944,0.8881226778,0.0099565079,0.4588985443,0.0234765578
1690540648453772068,0.0874902457,-0.0297651533,-0.0144792069,0.8873375058,0.0127810948,0.4603988826,0.0223987643
1690540648487130880,0.0874262080,-0.0298935361,-0.0151370447,0.8863232732,0.0158195049,0.4623316824,0.0207444858
1690540648520489931,0.0869188905,-0.0304767117,-0.0155299408,0.8852760792,0.0183725469,0.4643347859,0.0184927490
1690540648553848982,0.0869720578,-0.0304918718,-0.0161781665,0.8844065666,0.0206006877,0.4659802020,0.0162208118
1690540648587208033,0.0870197564,-0.0306807347,-0.0166522376,0.8829973936,0.0218099616,0.4686371386,0.0148072401
1690540648620567083,0.0898004770,-0.0320933238,-0.0191258118,0.8826361299,0.0221746210,0.4693192542,0.0141884601
1690540648653924465,0.0901139528,-0.0321101099,-0.0196836330,0.8815143108,0.0240545236,0.4713434279,0.0137625802
1690540648687281847,0.0898703486,-0.0329265893,-0.0199008137,0.8799688220,0.0256039463,0.4741621912,0.0130210631
1690540648720639229,0.0895191133,-0.0331025869,-0.0204561688,0.8786323667,0.0283123143,0.4765028358,0.0121909576
1690540648753996611,0.0900714993,-0.0340501219,-0.0219515450,0.8777603507,0.0302623250,0.4780078232,0.0113806063
1690540648787353992,0.0901483670,-0.0343165807,-0.0230184011,0.8766235113,0.0325352438,0.4799557626,0.0107309986
1690540648820711374,0.0900839865,-0.0348852314,-0.0226291604,0.8748142123,0.0351368897,0.4830582738,0.0109636774
1690540648854068756,0.0897710919,-0.0351919383,-0.0242145844,0.8736932278,0.0380759612,0.4848481417,0.0115162320
1690540648887426376,0.0891772807,-0.0356580764,-0.0255539771,0.8717471361,0.0401842147,0.4881609976,0.0118784690
1690540648920783758,0.0890321434,-0.0353499949,-0.0265802294,0.8701263070,0.0420163497,0.4908853471,0.0121004181
1690540648954141140,0.0885365531,-0.0350227095,-0.0271297637,0.8682605028,0.0434843414,0.4940252304,0.0131091736
1690540648987498522,0.0882550254,-0.0353718251,-0.0277590901,0.8664268851,0.0433449708,0.4971919954,0.0150261754
1690540649020855904,0.0909449160,-0.0370868146,-0.0308234338,0.8657187819,0.0419568382,0.4984794557,0.0169964209
1690540649054213285,0.0908664614,-0.0371355899,-0.0307316240,0.8641975522,0.0411022790,0.5012258291,0.0156790279
1690540649087570906,0.0908312500,-0.0373581350,-0.0316713229,0.8632698655,0.0394202247,0.5030481815,0.0123989712
1690540649120928288,0.0899460539,-0.0372886583,-0.0315154195,0.8614397645,0.0384739786,0.5063077211,0.0096889064
1690540649154285669,0.0914568305,-0.0384560488,-0.0329046212,0.8600993156,0.0378273726,0.5086497068,0.0085958969
1690540649187643051,0.0916158780,-0.0389053226,-0.0332051776,0.8587024808,0.0387428142,0.5109477639,0.0078373067
1690540649221000433,0.0910655260,-0.0386556350,-0.0334837735,0.8571302295,0.0404985622,0.5134564638,0.0070766578
1690540649254358053,0.0908553973,-0.0386454761,-0.0335266292,0.8557099700,0.0428367928,0.5156201124,0.0078353565
1690540649287715673,0.0900872350,-0.0394673496,-0.0335450172,0.8549499512,0.0448185802,0.5166947246,0.0088569429
1690540649321073055,0.0911976695,-0.0389711373,-0.0354026817,0.8550713062,0.0468625724,0.5163010955,0.0094966451
1690540649354430437,0.0906386822,-0.0385914408,-0.0358804911,0.8540081978,0.0472681113,0.5180295110,0.0090112006
1690540649387787819,0.0907556713,-0.0378774591,-0.0359000899,0.8527277708,0.0465861186,0.5202047229,0.0084907962
1690540649421145201,0.0902548730,-0.0381433070,-0.0362357907,0.8514752984,0.0446757674,0.5224208236,0.0083912183
1690540649454502583,0.0896725655,-0.0380548537,-0.0371792838,0.8504746556,0.0428126380,0.5242038965,0.0083711948
1690540649487860203,0.0893711597,-0.0386271849,-0.0373851210,0.8496198058,0.0409360193,0.5257380605,0.0083621247
1690540649521217585,0.0899454951,-0.0388979353,-0.0370802656,0.8494240642,0.0405929424,0.5260729790,0.0088445907
1690540649554574966,0.0895288438,-0.0390219428,-0.0374139324,0.8493871093,0.0410962850,0.5260918736,0.0089509739
1690540649587932348,0.0893021971,-0.0389524251,-0.0378962755,0.8491652012,0.0415432043,0.5264169574,0.0088251838
1690540649621289730,0.0890489593,-0.0386895724,-0.0383084342,0.8485301733,0.0416144431,0.5274345279,0.0088098198
1690540649654645920,0.0889426917,-0.0384929664,-0.0385738574,0.8476622105,0.0412870683,0.5288543105,0.0087838881
1690540649688002348,0.0887003690,-0.0385829471,-0.0382119268,0.8469188809,0.0410165302,0.5300625563,0.0089317858
1690540649721358776,0.0889901072,-0.0384327434,-0.0389798135,0.8468090296,0.0411776900,0.5302265882,0.0088744247
1690540649754715204,0.0886928737,-0.0382783562,-0.0388759710,0.8458818793,0.0415026024,0.5316818953,0.0087096561
1690540649788071632,0.0886260718,-0.0383270830,-0.0391513221,0.8451316357,0.0416451320,0.5328594446,0.0088913292
1690540649821427822,0.0888309777,-0.0381471962,-0.0400571115,0.8448148370,0.0425515883,0.5332714319,0.0099433912
1690540649854784012,0.0887586251,-0.0379233919,-0.0398749113,0.8439930081,0.0425568111,0.5345790386,0.0094835488
1690540649888140440,0.0883245468,-0.0382929966,-0.0401840881,0.8434545994,0.0423427597,0.5354404449,0.0097517530
1690540649921496630,0.0887536407,-0.0379911773,-0.0408939458,0.8433462977,0.0426673070,0.5355775356,0.0101594310
1690540649954852819,0.0881197900,-0.0373665541,-0.0406642184,0.8424745798,0.0429000147,0.5369309783,0.0100697549
1690540649988209248,0.0878805220,-0.0376575515,-0.0409229584,0.8416834474,0.0423407145,0.5381985307,0.0108903581
1690540650021565437,0.0879541337,-0.0384452380,-0.0409359410,0.8412096500,0.0417760350,0.5389646292,0.0117573300
1690540650054921627,0.0882527977,-0.0380446464,-0.0409771726,0.8409299850,0.0430461913,0.5392997265,0.0118146949
1690540650088277817,0.0886819810,-0.0379726291,-0.0415408947,0.8410162926,0.0443852171,0.5390541553,0.0119285164
1690540650121634007,0.0876571089,-0.0383177474,-0.0421412736,0.8405965567,0.0449343808,0.5396490693,0.0125403767
1690540650154990196,0.0880079865,-0.0377675816,-0.0426177233,0.8400748968,0.0450579189,0.5404413342,0.0129275741
1690540650188346624,0.0897487551,-0.0384787023,-0.0445390157,0.8402519822,0.0439554304,0.5402286053,0.0140561266
1690540650221702814,0.0895799920,-0.0380017236,-0.0448058806,0.8395035267,0.0434016958,0.5414105058,0.0149930986
1690540650255059004,0.0894541889,-0.0380549580,-0.0447456688,0.8383448124,0.0425802171,0.5432299376,0.0163151845
1690540650288415194,0.0892166719,-0.0377437547,-0.0449371673,0.8373958468,0.0425406359,0.5446693897,0.0171381272
1690540650321771383,0.0895849988,-0.0374140255,-0.0451195985,0.8366177082,0.0427260175,0.5458053350,0.0184902586
1690540650355127335,0.0896828175,-0.0365605541,-0.0452326573,0.8354994059,0.0434877239,0.5474091172,0.0198228937
1690540650388483524,0.0898113698,-0.0363524780,-0.0464361012,0.8345308900,0.0434032567,0.5488330722,0.0213712156
1690540650421839952,0.0897553489,-0.0363570787,-0.0466109440,0.8328096271,0.0427356139,0.5514279604,0.0230026301
