#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690540641882207632,-0.0102633592,0.0461636744,-0.0125405462,0.9968695045,-0.0399484187,-0.0651573688,-0.0202454552
1690540641915565252,-0.0079486798,0.0446920916,-0.0125987213,0.9968512654,-0.0393255427,-0.0655757561,-0.0209996849
1690540641948923111,-0.0059932210,0.0437791608,-0.0112815155,0.9968476295,-0.0383746810,-0.0659486726,-0.0217489582
1690540641982280970,-0.0046676043,0.0437152125,-0.0086712847,0.9968662262,-0.0373346172,-0.0657734126,-0.0231892075
1690540642015638828,-0.0020707983,0.0423564874,-0.0087142149,0.9968372583,-0.0368047878,-0.0659438074,-0.0247457232
1690540642048996687,0.0003252580,0.0412222669,-0.0079925517,0.9967979193,-0.0364238434,-0.0662197918,-0.0261186864
1690540642082354546,0.0021827086,0.0408689156,-0.0068227313,0.9967175126,-0.0358406901,-0.0667305216,-0.0285782274
1690540642115712404,0.0050055361,0.0391660966,-0.0065236147,0.9966093302,-0.0361597873,-0.0671859607,-0.0307954811
1690540642149070263,0.0096638184,0.0359983593,-0.0081506139,0.9965322018,-0.0358943418,-0.0677099153,-0.0324121192
1690540642182427883,0.0133529846,0.0348133780,-0.0084415348,0.9965241551,-0.0340924114,-0.0679945946,-0.0339705646
1690540642215785980,0.0179260578,0.0338677689,-0.0092678890,0.9965111613,-0.0325466469,-0.0679668412,-0.0358720906
1690540642249143839,0.0207995176,0.0332327224,-0.0086126076,0.9965623617,-0.0317570716,-0.0668461248,-0.0372375958
1690540642282501698,0.0254041050,0.0318002477,-0.0078735147,0.9966160059,-0.0308109801,-0.0661136582,-0.0378981382
1690540642315859556,0.0300462041,0.0304590538,-0.0076740244,0.9966788888,-0.0293805171,-0.0653455704,-0.0387041569
1690540642349217176,0.0330748893,0.0296658594,-0.0079982216,0.9967654347,-0.0282084160,-0.0638029575,-0.0399016254
1690540642382575274,0.0356004536,0.0280433279,-0.0082514063,0.9967949390,-0.0274555236,-0.0627827570,-0.0412850454
1690540642415933132,0.0382968411,0.0272221919,-0.0080601359,0.9967492223,-0.0273035634,-0.0623526275,-0.0431007221
1690540642449290991,0.0419451669,0.0257709697,-0.0066098543,0.9966592789,-0.0275164675,-0.0619056523,-0.0456163622
1690540642482648849,0.0455821566,0.0229153633,-0.0069534839,0.9966005683,-0.0270799752,-0.0612499975,-0.0479834825
1690540642516006708,0.0494719036,0.0205795933,-0.0066232812,0.9965524077,-0.0254111886,-0.0605610982,-0.0506952889
1690540642549364567,0.0531324856,0.0184785891,-0.0074499003,0.9965376854,-0.0239637475,-0.0593499877,-0.0530661531
1690540642582722425,0.0564474128,0.0159983635,-0.0075853989,0.9965562224,-0.0232000425,-0.0575315319,-0.0550232679
1690540642616080284,0.0614943095,0.0088934656,-0.0118971011,0.9965896010,-0.0228340477,-0.0555935130,-0.0565437786
1690540642649437666,0.0653431565,0.0058896290,-0.0112391766,0.9966676831,-0.0206671823,-0.0537059456,-0.0578108989
1690540642682795525,0.0693548247,0.0024609754,-0.0113168135,0.9967583418,-0.0184135567,-0.0514597110,-0.0590395518
1690540642716152906,0.0722644106,-0.0011299864,-0.0124307070,0.9968355298,-0.0165677089,-0.0490538292,-0.0603170991
1690540642749510527,0.0764207095,-0.0060885521,-0.0140324431,0.9968834519,-0.0148046752,-0.0470153652,-0.0615934953
1690540642782867908,0.0818088502,-0.0094600227,-0.0097424211,0.9969210625,-0.0123291425,-0.0445031859,-0.0633709505
1690540642816225529,0.0859272182,-0.0133360997,-0.0100820623,0.9969941378,-0.0096055744,-0.0417047665,-0.0645842701
1690540642849582911,0.0909554139,-0.0176475402,-0.0084448578,0.9971055388,-0.0064530750,-0.0385548621,-0.0652101859
1690540642882940769,0.0979301855,-0.0215459559,-0.0044427211,0.9971979856,-0.0030561923,-0.0356171057,-0.0657139942
1690540642916298151,0.1026407331,-0.0264237355,-0.0044638054,0.9972931743,-0.0000982814,-0.0316822305,-0.0663519502
1690540642949655771,0.1088608652,-0.0309651047,0.0014313785,0.9974227548,0.0040558674,-0.0271860883,-0.0662752092
1690540642983013391,0.1143099368,-0.0357326455,0.0049932711,0.9975089431,0.0088739209,-0.0236457381,-0.0658639893
1690540643016370773,0.1200747341,-0.0395799316,0.0076843849,0.9974915981,0.0139225535,-0.0200422574,-0.0664457381
1690540643049728155,0.1250052899,-0.0426497571,0.0081763398,0.9974659681,0.0184639264,-0.0158174112,-0.0668623298
1690540643083086014,0.1293815970,-0.0491601117,0.0083723161,0.9973819256,0.0216881670,-0.0112746153,-0.0680577010
1690540643116443396,0.1307402998,-0.0508651622,0.0071076793,0.9973052144,0.0261029322,-0.0061688484,-0.0682852939
1690540643149801016,0.1346572489,-0.0542211533,0.0075597111,0.9972517490,0.0311538503,-0.0015228429,-0.0672017038
1690540643183158398,0.1384214610,-0.0560292490,0.0086957356,0.9971448779,0.0368803069,0.0030167992,-0.0658247098
1690540643216516018,0.1418804228,-0.0585129112,0.0098239379,0.9969524145,0.0419811383,0.0080413846,-0.0652595833
1690540643249873638,0.1441547275,-0.0593266077,0.0094349906,0.9966443777,0.0466970429,0.0131426007,-0.0659289807
1690540643283231258,0.1465973407,-0.0619798489,0.0083569381,0.9963781238,0.0509803928,0.0177837051,-0.0656918213
1690540643316588640,0.1517643183,-0.0627529845,0.0144897653,0.9960231185,0.0553189740,0.0226711500,-0.0660590678
1690540643349946260,0.1525521725,-0.0641780198,0.0129602142,0.9956554770,0.0589710027,0.0280616321,-0.0663715154
1690540643383303642,0.1559215784,-0.0650629774,0.0133937374,0.9953336120,0.0618800595,0.0333288573,-0.0661142096
1690540643416661263,0.1579554528,-0.0686072260,0.0104307299,0.9949607253,0.0640983135,0.0394329056,-0.0662542358
1690540643450018883,0.1587283611,-0.0735961422,0.0073605715,0.9945359230,0.0669430569,0.0452330932,-0.0661131218
1690540643483376503,0.1616384685,-0.0752521381,0.0104238531,0.9939723611,0.0719632804,0.0498452447,-0.0659974441
1690540643516733885,0.1642105728,-0.0738255382,0.0089309346,0.9933322668,0.0760779902,0.0543432795,-0.0674536973
1690540643550091505,0.1672275215,-0.0746744797,0.0059131761,0.9929020405,0.0774444193,0.0591948181,-0.0681465566
1690540643583448887,0.1704135835,-0.0747463033,0.0093633626,0.9925399423,0.0780256242,0.0642053485,-0.0682216212
1690540643616806507,0.1712045372,-0.0780737102,0.0091412924,0.9921833277,0.0792547837,0.0687831938,-0.0675265864
1690540643650168419,0.1714797318,-0.0818562582,0.0092608761,0.9916585088,0.0814955086,0.0735116974,-0.0675868392
1690540643683530569,0.1728500426,-0.0849502608,0.0105543705,0.9910073280,0.0857461020,0.0781706572,-0.0666443706
1690540643716892719,0.1743828654,-0.0866885781,0.0111898687,0.9902463555,0.0906844661,0.0822377279,-0.0665240288
1690540643750254869,0.1776848733,-0.0854249895,0.0163261276,0.9894761443,0.0961722583,0.0857691988,-0.0658147335
1690540643783617020,0.1768181771,-0.0841835067,0.0157165267,0.9886640906,0.0999595225,0.0898734108,-0.0668896213
1690540643816979170,0.1779786944,-0.0842951834,0.0156981982,0.9880664945,0.1025528163,0.0937299952,-0.0665002465
1690540643850341320,0.1791445613,-0.0845936984,0.0164203737,0.9874293208,0.1046766788,0.0973287672,-0.0674776435
1690540643883703709,0.1802311093,-0.0842761472,0.0188580193,0.9867900014,0.1062710956,0.1011563763,-0.0686970353
1690540643917065859,0.1817331910,-0.0827532485,0.0169971678,0.9863491058,0.1067855880,0.1051289588,-0.0682664365
1690540643950428247,0.1812442392,-0.0844538808,0.0162375551,0.9858952761,0.1057643294,0.1100446507,-0.0686628595
1690540643983790636,0.1823478639,-0.0849208832,0.0192169845,0.9853815436,0.1057413816,0.1145386249,-0.0687231272
1690540644017152786,0.1821429431,-0.0869177058,0.0185908675,0.9848046303,0.1062532812,0.1187750101,-0.0690118149
1690540644050515175,0.1833466142,-0.0861639157,0.0195416212,0.9841833115,0.1081556082,0.1228576750,-0.0677617043
1690540644083877802,0.1842224300,-0.0861328468,0.0189736802,0.9835786223,0.1089415103,0.1269522756,-0.0677351132
1690540644117239952,0.1845529079,-0.0872178152,0.0154527482,0.9829953313,0.1087391302,0.1314484030,-0.0679509118
1690540644150602579,0.1848592460,-0.0864557475,0.0176709387,0.9822281003,0.1081181765,0.1374153644,-0.0682304576
1690540644183965206,0.1851484478,-0.0877443627,0.0170372110,0.9815921187,0.1072406322,0.1428458840,-0.0676122904
1690540644217327595,0.1862005740,-0.0883797109,0.0202429835,0.9808210135,0.1070582196,0.1479001790,-0.0682221949
1690540644250690222,0.1847423166,-0.0883052945,0.0155070592,0.9799879789,0.1071667522,0.1534399539,-0.0677864105
1690540644284052849,0.1846913844,-0.0895667449,0.0101575553,0.9791651964,0.1066905782,0.1591300964,-0.0673077554
1690540644317415237,0.1873219609,-0.0877378285,0.0164671279,0.9780331850,0.1076249480,0.1655462384,-0.0668011755
1690540644350777864,0.1868873537,-0.0895035639,0.0130863702,0.9764424562,0.1077999845,0.1755693257,-0.0641461462
1690540644384140730,0.1880974472,-0.0897070393,0.0098821102,0.9752744436,0.1080525592,0.1822910458,-0.0627249479
1690540644417503119,0.1881064177,-0.0887634307,0.0081964256,0.9738875628,0.1082499325,0.1900387704,-0.0609114952
1690540644450865984,0.1874116361,-0.0901907980,0.0029610293,0.9725027680,0.1068884879,0.1978970468,-0.0604156069
1690540644484228849,0.1888117790,-0.0900207758,0.0033851499,0.9709985256,0.1046762764,0.2065102309,-0.0596516095
1690540644517591476,0.1891257614,-0.0897573158,0.0093607437,0.9695962667,0.1035477519,0.2139539272,-0.0581779778
1690540644550954342,0.1884500682,-0.0913971663,0.0058234055,0.9684596062,0.1031637713,0.2193858176,-0.0575590059
1690540644584317207,0.1894106865,-0.0907374695,0.0078684585,0.9669646621,0.1039241478,0.2257942259,-0.0565341301
1690540644617679596,0.1891496927,-0.0907336473,0.0055547142,0.9657336473,0.1045231596,0.2312364131,-0.0544345379
1690540644651035786,0.1906153858,-0.0905705988,0.0026294580,0.9647656083,0.1040615514,0.2357250452,-0.0532183982
1690540644684391737,0.1900049746,-0.0890665650,0.0014361180,0.9638489485,0.1028506011,0.2402677387,-0.0518495888
1690540644717747688,0.1908418536,-0.0892535448,0.0010933215,0.9631227851,0.0995679498,0.2453040779,-0.0480276681
1690540644751104116,0.1900995821,-0.0914531648,0.0004859697,0.9623157978,0.0959402099,0.2504751980,-0.0447879210
1690540644784460068,0.1899161637,-0.0928831026,0.0010359902,0.9616013169,0.0948378593,0.2540962994,-0.0419970863
1690540644817816019,0.1908460855,-0.0921136290,0.0017449707,0.9607495070,0.0949537233,0.2576482296,-0.0395178087
1690540644851171970,0.1905652285,-0.0913351029,0.0011391249,0.9599983096,0.0944275036,0.2611366808,-0.0359772965
1690540644884527922,0.1909403354,-0.0914444178,-0.0007949919,0.9592471719,0.0925823078,0.2650356889,-0.0320861824
1690540644917883873,0.1912483424,-0.0918055773,-0.0002156757,0.9581710696,0.0910964161,0.2699080706,-0.0275572482
1690540644951239824,0.1917560846,-0.0904208645,0.0001091454,0.9571626782,0.0904960632,0.2740077078,-0.0238720216
1690540644984595537,0.1916170567,-0.0893576145,-0.0015073419,0.9563035369,0.0882584080,0.2778787613,-0.0218499452
1690540645017951488,0.1924779415,-0.0895965248,-0.0006900318,0.9555565119,0.0857079402,0.2813172936,-0.0206505768
1690540645051307440,0.1920369118,-0.0889986977,0.0006067101,0.9547571540,0.0839667916,0.2845226228,-0.0208617449
1690540645084663391,0.1920668781,-0.0870182216,-0.0040612761,0.9543167353,0.0814375505,0.2867132127,-0.0210496727
1690540645118019104,0.1936592311,-0.0848980248,-0.0043448340,0.9536362886,0.0768774599,0.2902534306,-0.0205090679
1690540645151375055,0.1942493170,-0.0860997736,-0.0096358070,0.9531178474,0.0704170316,0.2937116921,-0.0184754822
1690540645184730768,0.1942874491,-0.0873961374,-0.0077457521,0.9523133039,0.0651266575,0.2976535559,-0.0161335580
1690540645218086720,0.1956661344,-0.0873904228,-0.0071140118,0.9518456459,0.0620883591,0.2999534309,-0.0127645060
1690540645251442432,0.1966401786,-0.0858350173,-0.0079114530,0.9512618184,0.0605703704,0.3021899164,-0.0106523382
1690540645284798384,0.1957338005,-0.0866446793,-0.0089074578,0.9504449964,0.0585665517,0.3051824868,-0.0093769440
1690540645318154097,0.1957838535,-0.0836399198,-0.0084786015,0.9496055245,0.0568060838,0.3081515431,-0.0080663133
1690540645351509809,0.1966618598,-0.0823189169,-0.0074753407,0.9490317702,0.0536154583,0.3105274141,-0.0060761278
1690540645384865761,0.1958155036,-0.0827870443,-0.0088491803,0.9486542344,0.0495565534,0.3123643696,-0.0052738385
1690540645418221474,0.1972735524,-0.0813886374,-0.0032103192,0.9481161237,0.0463151820,0.3145027161,-0.0043400540
1690540645451577187,0.1983719170,-0.0817638412,0.0000391658,0.9479771256,0.0445976704,0.3151683509,-0.0043985038
1690540645484932899,0.1987412870,-0.0818014741,-0.0018222425,0.9478782415,0.0437018014,0.3155942559,-0.0041549816
1690540645518288612,0.2010830492,-0.0806260034,0.0016011521,0.9480831027,0.0432092436,0.3150720596,0.0009899852
1690540645551644325,0.2007468343,-0.0810008645,0.0047219153,0.9478743076,0.0442066938,0.3155508041,0.0027829593
1690540645585000038,0.2013585567,-0.0801405907,0.0062722843,0.9481585622,0.0477973633,0.3141638339,0.0034517907
1690540645618355751,0.2012341321,-0.0818501040,0.0002278481,0.9487898350,0.0522485152,0.3115461767,0.0026299863
1690540645651713371,0.2020947933,-0.0800800323,-0.0007802602,0.9486640692,0.0564558320,0.3112059832,0.0004042186
1690540645685071230,0.2015101761,-0.0786433816,-0.0039772298,0.9487994313,0.0594611950,0.3102059662,-0.0040383763
1690540645718428850,0.2018908709,-0.0750263408,-0.0081571816,0.9495342374,0.0603758805,0.3076994419,-0.0077822953
1690540645751786709,0.2028189898,-0.0715638027,-0.0094972020,0.9500967860,0.0575696602,0.3063684702,-0.0118386289
1690540645785144329,0.2034206837,-0.0711833984,-0.0097383223,0.9504137635,0.0527085699,0.3062120676,-0.0130242882
1690540645818502188,0.2032323629,-0.0727665350,-0.0114836404,0.9509087801,0.0479432791,0.3053329289,-0.0156803001
1690540645851859808,0.2028007060,-0.0741849765,-0.0137105305,0.9512383938,0.0451498739,0.3047247231,-0.0158071034
1690540645885217428,0.2027735263,-0.0740076900,-0.0107068429,0.9512211084,0.0433969311,0.3050957918,-0.0145505629
1690540645918575287,0.2040615827,-0.0731281936,-0.0150158489,0.9516350031,0.0425304696,0.3041016161,-0.0102061266
1690540645951933146,0.2047656178,-0.0746857226,-0.0309820697,0.9514626265,0.0391583629,0.3052448928,-0.0033358987
1690540645985290766,0.2078121305,-0.0738340542,-0.0353082903,0.9499911666,0.0349643826,0.3102080524,0.0080825612
1690540646018648386,0.2105749398,-0.0702105686,-0.0311618093,0.9468126893,0.0303595513,0.3191101253,0.0281574558
1690540646052006245,0.2125993073,-0.0678045377,-0.0397725627,0.9430566430,0.0216050055,0.3269933164,0.0570328981
1690540646085364103,0.2063682526,-0.0664334819,-0.0462662578,0.9364944696,0.0079515772,0.3384386897,0.0915103927
1690540646118721724,0.2025567591,-0.0648927242,-0.0347452573,0.9284051061,-0.0027111422,0.3445401490,0.1390999705
1690540646152079344,0.2259026468,-0.0896395370,-0.0428254157,0.9222602844,-0.0191298146,0.3423200846,0.1785693914
1690540646185437202,0.2305200547,-0.0928577855,-0.0493808277,0.9131006598,-0.0068690293,0.3530785143,0.2038028240
1690540646218794823,0.2304008007,-0.0882565454,-0.0522120222,0.9090878963,0.0041863210,0.3601714671,0.2093281299
1690540646252152681,0.2269300073,-0.0828529447,-0.0561502390,0.9089940786,0.0014948990,0.3643176258,0.2024850994
1690540646285510540,0.2191676944,-0.0790605918,-0.0622393340,0.9074683785,-0.0087742498,0.3693959415,0.1999268830
1690540646318868160,0.2161006331,-0.0716753229,-0.0654593632,0.9091808200,-0.0203307364,0.3689649999,0.1919419318
1690540646352225780,0.2236590385,-0.0675296485,-0.0643876866,0.9101700187,-0.0301577896,0.3688534200,0.1860868484
1690540646385583639,0.2276265621,-0.0621384680,-0.0638757497,0.9103444219,-0.0350981392,0.3697077036,0.1826401502
1690540646418941498,0.2291425467,-0.0576025099,-0.0619945079,0.9095051885,-0.0370273627,0.3710172474,0.1837813109
1690540646452299118,0.2320293933,-0.0539196953,-0.0649705976,0.9097937942,-0.0387022868,0.3690751195,0.1859058291
