#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690539990595674515,-0.0071616103,-0.0119842151,0.0052453284,0.9989180565,0.0342188776,-0.0313602649,0.0028833223
1690539990629032612,-0.0086101368,-0.0125519764,0.0058183353,0.9989069104,0.0343068801,-0.0310780387,0.0064956024
1690539990662390947,-0.0099729681,-0.0135324905,0.0071373596,0.9988800883,0.0342473462,-0.0311212223,0.0098621650
1690539990695749521,-0.0114000607,-0.0145543180,0.0065838066,0.9988315105,0.0348063372,-0.0310942158,0.0125404354
1690539990729108095,-0.0132560525,-0.0158527847,0.0060372432,0.9987831116,0.0351602249,-0.0311383978,0.0150489304
1690539990762467146,-0.0148062883,-0.0165487714,0.0060296380,0.9987264276,0.0355990902,-0.0313005149,0.0172799323
1690539990795825720,-0.0136751989,-0.0132105229,0.0100120166,0.9986312389,0.0369810425,-0.0317392275,0.0189937428
1690539990829184294,-0.0153602539,-0.0140597234,0.0098957531,0.9985790849,0.0376233160,-0.0318548493,0.0202394947
1690539990862542868,-0.0169477109,-0.0138666611,0.0094210450,0.9984905124,0.0380992070,-0.0321690142,0.0230294764
1690539990895901918,-0.0182403419,-0.0145470342,0.0093961218,0.9984551668,0.0370270386,-0.0320796557,0.0262148287
1690539990929260492,-0.0194724407,-0.0149530182,0.0104369055,0.9983872771,0.0361671932,-0.0320343226,0.0298083127
1690539990962619066,-0.0207051951,-0.0158381723,0.0106238574,0.9983210564,0.0357796066,-0.0323391333,0.0320794359
1690539990995978117,-0.0216959473,-0.0158681925,0.0090976832,0.9982259274,0.0363389961,-0.0333052427,0.0333949514
1690539991029336691,-0.0237372424,-0.0164918788,0.0087359697,0.9981353283,0.0370000564,-0.0348976851,0.0337504297
1690539991062695503,-0.0245851073,-0.0165483747,0.0108100139,0.9980462193,0.0374396704,-0.0372315235,0.0334051847
1690539991096054316,-0.0233078431,-0.0142397247,0.0109483693,0.9978868961,0.0389265977,-0.0400676169,0.0331828892
1690539991129413128,-0.0246682167,-0.0148834186,0.0104302615,0.9977617860,0.0397587903,-0.0425970480,0.0328059494
1690539991162771940,-0.0254079867,-0.0145709710,0.0080096982,0.9975417852,0.0413232408,-0.0464740060,0.0322956964
1690539991196130514,-0.0295305680,-0.0149893016,0.0091346689,0.9973524809,0.0424504057,-0.0503989831,0.0307559744
1690539991229489565,-0.0289521422,-0.0152307078,0.0086966688,0.9968226552,0.0443267561,-0.0578032508,0.0322271101
1690539991262848377,-0.0267830007,-0.0157098677,0.0027870142,0.9964922667,0.0425718054,-0.0607956573,0.0386619009
1690539991296206951,-0.0281393211,-0.0175609551,0.0002767065,0.9962878823,0.0397427343,-0.0606328063,0.0464182794
1690539991329566002,-0.0286257882,-0.0180009771,-0.0004114812,0.9960868955,0.0376013704,-0.0592520162,0.0537242815
1690539991362924814,-0.0290213432,-0.0184525531,0.0005416123,0.9959794283,0.0357582420,-0.0579024777,0.0582548156
1690539991396283627,-0.0300648939,-0.0178775527,0.0015794085,0.9958999753,0.0345956385,-0.0574714281,0.0606915243
1690539991429642677,-0.0314472541,-0.0180850644,0.0018042781,0.9959325790,0.0329211801,-0.0565813370,0.0619118214
1690539991463001490,-0.0320596844,-0.0170552693,-0.0005543644,0.9959007502,0.0320814848,-0.0570148788,0.0624643378
1690539991496360302,-0.0334781446,-0.0159339048,0.0028541326,0.9958423376,0.0313742124,-0.0571641028,0.0636080503
1690539991529719353,-0.0335382745,-0.0159159228,0.0036713288,0.9958509207,0.0298419632,-0.0572501495,0.0641311407
1690539991563078165,-0.0301671270,-0.0151154296,0.0061770477,0.9958475232,0.0284167416,-0.0571689643,0.0648995712
1690539991596436977,-0.0242635868,-0.0136412084,0.0088434834,0.9959301949,0.0275515895,-0.0579440705,0.0632962137
1690539991629795790,-0.0264266133,-0.0136394026,0.0125069618,0.9960554242,0.0273670498,-0.0568410195,0.0623993762
1690539991663154840,-0.0266794786,-0.0134281563,0.0131943524,0.9960916042,0.0266541746,-0.0556620769,0.0631892607
1690539991696511030,-0.0250594579,-0.0140592800,0.0142774442,0.9960761070,0.0254285857,-0.0546309836,0.0648178384
1690539991729867220,-0.0264846720,-0.0154046407,0.0168851316,0.9961138964,0.0231355634,-0.0531274341,0.0663274899
1690539991763223410,-0.0239013676,-0.0119624147,0.0188187324,0.9960776567,0.0221382789,-0.0527080894,0.0675363541
1690539991796579599,-0.0243172329,-0.0160397682,0.0204234272,0.9961229563,0.0195278842,-0.0513344631,0.0687205791
1690539991829935789,-0.0231584962,-0.0144493012,0.0230883062,0.9960795641,0.0180126224,-0.0507300980,0.0701966584
1690539991863291740,-0.0244769249,-0.0146129904,0.0228935834,0.9960423112,0.0154880378,-0.0491344780,0.0724268705
1690539991896647930,-0.0257978626,-0.0139267491,0.0256588794,0.9959064722,0.0131444177,-0.0471595898,0.0759833828
1690539991930004120,-0.0240033139,-0.0155596696,0.0284508485,0.9957666993,0.0105206827,-0.0463644229,0.0786662027
1690539991963360071,-0.0251094215,-0.0153811863,0.0305910688,0.9956402779,0.0090688253,-0.0458590016,0.0807169154
1690539991996716261,-0.0245742071,-0.0137599967,0.0274121165,0.9955513477,0.0086719692,-0.0454874001,0.0820558965
1690539992030072451,-0.0231879968,-0.0130823730,0.0313085020,0.9955602884,0.0086424286,-0.0463538654,0.0814634115
1690539992063428402,-0.0209845416,-0.0127608227,0.0301840603,0.9956504107,0.0086764283,-0.0472928807,0.0798025355
1690539992096784353,-0.0214972589,-0.0118828416,0.0302395336,0.9958190322,0.0085425023,-0.0480011851,0.0772487894
1690539992130140543,-0.0217446163,-0.0113712084,0.0302428026,0.9959821701,0.0085643725,-0.0489820614,0.0744778961
1690539992163496494,-0.0199072156,-0.0092239799,0.0322272591,0.9961246848,0.0098595917,-0.0513545014,0.0707190037
1690539992196852684,-0.0198702235,-0.0086038057,0.0315071940,0.9962376952,0.0110343006,-0.0543321744,0.0666095391
1690539992230208635,-0.0191958379,-0.0085285511,0.0312766992,0.9963225126,0.0118537173,-0.0568905510,0.0629637018
1690539992263564587,-0.0192570183,-0.0081082983,0.0335395001,0.9965274334,0.0131734051,-0.0575324744,0.0587329865
1690539992296920538,-0.0192638021,-0.0082278783,0.0354519114,0.9967730045,0.0153718144,-0.0572588295,0.0541174412
1690539992330276966,-0.0176409371,-0.0096530681,0.0348766893,0.9969531298,0.0174066499,-0.0576273687,0.0496033989
1690539992363632917,-0.0184959713,-0.0123371817,0.0305722449,0.9970353246,0.0194700491,-0.0592104308,0.0451177284
