#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690540887853262901,0.3073053360,-0.1479595304,-0.0945136771,0.8919456601,0.1313183457,0.3644698858,0.2331312150
1690540887886532068,0.3080775738,-0.1501525640,-0.0946847424,0.8915015459,0.1275828779,0.3655977845,0.2351294756
1690540887919800520,0.3099220395,-0.1473746300,-0.0935494900,0.8909848332,0.1248086467,0.3665302694,0.2371167839
1690540887953068256,0.3104928136,-0.1492139101,-0.0941729397,0.8902716637,0.1221708283,0.3674167395,0.2397823334
1690540887986335278,0.3113378882,-0.1474205852,-0.0926921591,0.8897989988,0.1205159575,0.3682450354,0.2411000729
1690540888019601583,0.3139693737,-0.1408764422,-0.0945594683,0.8900322914,0.1182534173,0.3685178757,0.2409423739
1690540888052867174,0.3129504621,-0.1412889957,-0.0935545415,0.8900084496,0.1143823192,0.3690192699,0.2421289384
1690540888086132288,0.3138148487,-0.1415501237,-0.0935799107,0.8901532292,0.1108146459,0.3690656722,0.2431830764
1690540888119396448,0.3156023920,-0.1428257227,-0.0914665982,0.8900556564,0.1079764292,0.3693935573,0.2443164438
1690540888152660131,0.3164454699,-0.1434768140,-0.0932985470,0.8902254105,0.1055755839,0.3688540161,0.2455592453
1690540888185923100,0.3169431686,-0.1403189898,-0.0928508714,0.8903339505,0.1033809930,0.3686515093,0.2464019805
1690540888219185352,0.3164842725,-0.1413069814,-0.0901055112,0.8901515007,0.1006548703,0.3689458668,0.2477455586
1690540888252446890,0.3177856505,-0.1404454112,-0.0897061601,0.8903513551,0.0979451463,0.3686443269,0.2485609353
1690540888285707474,0.3186694384,-0.1397818029,-0.0924794599,0.8904916644,0.0951812938,0.3681560159,0.2498526722
1690540888318967581,0.3194549382,-0.1400358230,-0.0893146619,0.8902922273,0.0927333310,0.3687748611,0.2505703270
1690540888352226973,0.3214046061,-0.1381392181,-0.0880827159,0.8900319934,0.0907992125,0.3692077696,0.2515635192
1690540888385485888,0.3230890036,-0.1353524625,-0.0883528665,0.8901662230,0.0889410600,0.3691425025,0.2518482208
1690540888418743849,0.3221954703,-0.1363773793,-0.0871030465,0.8897885084,0.0856250823,0.3700767159,0.2529586256
1690540888452001333,0.3262974024,-0.1356072128,-0.0838876292,0.8897455931,0.0830116048,0.3697479963,0.2544568777
1690540888485260725,0.3268088400,-0.1431807280,-0.0862322599,0.8897275925,0.0789647400,0.3701659739,0.2551989853
1690540888518541336,0.3267155886,-0.1400928795,-0.0805954784,0.8894177675,0.0767058358,0.3712704778,0.2553636134
1690540888551820993,0.3255382478,-0.1356280148,-0.0802849382,0.8897121549,0.0729223639,0.3717259169,0.2547831535
1690540888585100174,0.3260231912,-0.1345307827,-0.0805800706,0.8891906142,0.0690162331,0.3725143075,0.2565344870
1690540888618378639,0.3269658983,-0.1317047626,-0.0806043148,0.8883450031,0.0659635812,0.3735794127,0.2587090135
1690540888651656389,0.3273081779,-0.1294959337,-0.0798135996,0.8873404264,0.0633023977,0.3748010099,0.2610442340
