#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690539891992371559,0.0030554147,-0.0008446575,-0.0021079194,0.9999770522,-0.0016565572,0.0059771305,-0.0027292571
1690539892025728941,0.0003458516,-0.0003040179,0.0007397873,0.9999282956,0.0001537875,0.0119575253,-0.0006110691
1690539892059086323,-0.0001805142,0.0002140809,0.0002057233,0.9999219179,0.0001342056,0.0124972854,0.0000209226
1690539892092444181,0.0030336964,0.0018047908,-0.0014418069,0.9999055266,-0.0014175858,0.0136515731,-0.0007815824
1690539892125801563,0.0038147885,0.0023070062,-0.0015259441,0.9997467399,-0.0063374625,0.0215929169,0.0002312694
1690539892159159184,-0.0007005652,-0.0001469420,0.0026950228,0.9995061159,-0.0110644642,0.0293222927,0.0023212614
1690539892192516565,-0.0000544854,-0.0032731318,0.0062756082,0.9994083047,-0.0110732047,0.0322045721,0.0048271595
1690539892225874186,0.0005210157,-0.0032160471,0.0066173538,0.9992855787,-0.0048716017,0.0364389978,0.0087618604
1690539892259231806,-0.0010542733,-0.0028301983,0.0070752823,0.9991740584,-0.0018767115,0.0391113907,0.0108629214
1690539892292589426,-0.0023627700,-0.0029378878,0.0067679044,0.9990653396,-0.0007153016,0.0414254703,0.0123245195
1690539892325947046,-0.0034355419,-0.0029107495,0.0079486072,0.9989392757,-0.0032845980,0.0439574197,0.0133170346
1690539892359304428,-0.0047997977,-0.0060010073,0.0090767834,0.9988802075,-0.0095898425,0.0448694825,0.0115362750
1690539892392662048,-0.0059741391,-0.0092024338,0.0101328315,0.9988771677,-0.0137094809,0.0448911004,0.0064251111
1690539892426019669,-0.0058974819,-0.0140759284,0.0105408123,0.9989261031,-0.0134697724,0.0443229638,0.0008621842
1690539892459377527,-0.0047524641,-0.0166836753,0.0108070010,0.9988554120,-0.0118769398,0.0463218242,-0.0010342384
1690539892492735147,-0.0018071572,-0.0202965308,0.0123375747,0.9986876249,-0.0099413535,0.0502404831,0.0004132898
1690539892526092529,-0.0040650340,-0.0235618297,0.0158151165,0.9983375669,-0.0076361494,0.0569903739,0.0039877924
1690539892559450150,-0.0059709619,-0.0255756043,0.0147308111,0.9981145859,-0.0066534812,0.0607066192,0.0061381236
1690539892592807770,-0.0092795705,-0.0280888807,0.0192221534,0.9980384707,-0.0067189918,0.0619273558,0.0062515852
1690539892626165628,-0.0105306758,-0.0309225619,0.0191781949,0.9982229471,-0.0066950112,0.0590168610,0.0048154979
1690539892659522533,-0.0115227550,-0.0340855978,0.0219335351,0.9984010458,-0.0073837750,0.0560033210,0.0021020244
1690539892692879677,-0.0120728211,-0.0369992033,0.0215662159,0.9985660911,-0.0078277169,0.0529544652,-0.0005855474
1690539892726236582,-0.0134276897,-0.0414985381,0.0243545230,0.9986313581,-0.0075842128,0.0516642779,-0.0029590137
1690539892759593725,-0.0141305067,-0.0449832119,0.0246071350,0.9986453652,-0.0068743364,0.0514874868,-0.0030323300
1690539892792950630,-0.0153553393,-0.0474036783,0.0235867556,0.9986017346,-0.0059130271,0.0524594560,-0.0027558629
1690539892826307774,-0.0179365445,-0.0500789993,0.0246082898,0.9985499382,-0.0055719642,0.0535390154,0.0007438561
1690539892859664679,-0.0199365094,-0.0536723472,0.0234877281,0.9985429049,-0.0043376787,0.0537219495,0.0026813489
1690539892893022060,-0.0226922799,-0.0549957529,0.0269439630,0.9986363053,-0.0021449858,0.0521540828,0.0009317202
1690539892926379204,-0.0240577087,-0.0574091524,0.0256589819,0.9987968206,-0.0002119330,0.0490199663,-0.0013764902
1690539892959736109,-0.0246598106,-0.0616728291,0.0283294395,0.9989081025,0.0038012119,0.0464079902,-0.0038027652
1690539892993093252,-0.0262968540,-0.0640226752,0.0296223089,0.9988563061,0.0101321181,0.0462621078,-0.0065796888
1690539893026450396,-0.0283067115,-0.0679537058,0.0278437678,0.9987906814,0.0169051569,0.0457326882,-0.0063176872
1690539893059807301,-0.0294358674,-0.0704605058,0.0296533387,0.9987242818,0.0227704085,0.0444733016,-0.0073155095
1690539893093164444,-0.0307691004,-0.0734698102,0.0284849629,0.9986577630,0.0279005151,0.0430965833,-0.0068513267
1690539893126521826,-0.0326993465,-0.0780179575,0.0332013443,0.9985928535,0.0321202688,0.0415647961,-0.0072767804
1690539893159878969,-0.0330860727,-0.0836577937,0.0329670422,0.9984899759,0.0370817669,0.0395108126,-0.0090339351
1690539893193236113,-0.0335072502,-0.0882743746,0.0357402936,0.9982487559,0.0439395532,0.0379778072,-0.0112441666
1690539893226593256,-0.0338827930,-0.0915477648,0.0343341231,0.9978875518,0.0518918037,0.0372273959,-0.0119078495
1690539893259950399,-0.0353627019,-0.0913511738,0.0399985276,0.9974979162,0.0594593622,0.0362543315,-0.0121705243
1690539893293307304,-0.0357848592,-0.0926997140,0.0392190143,0.9972105622,0.0654212460,0.0336448103,-0.0126199713
1690539893326664448,-0.0374838114,-0.0929688513,0.0419235490,0.9969516397,0.0701120943,0.0311167240,-0.0142636439
1690539893360021830,-0.0380806923,-0.0942428932,0.0407214724,0.9967172742,0.0742013678,0.0277849678,-0.0166387819
1690539893393378973,-0.0379489884,-0.0950914323,0.0402775481,0.9964806437,0.0779063404,0.0254979730,-0.0175151303
1690539893426736355,-0.0391904861,-0.0979336649,0.0409076139,0.9962766171,0.0805740654,0.0231859945,-0.0200785566
1690539893460093498,-0.0392490625,-0.0986550525,0.0421656594,0.9960516691,0.0836279467,0.0201034173,-0.0219858848
1690539893493450642,-0.0416607223,-0.1024989039,0.0465329625,0.9958539605,0.0856384113,0.0183211751,-0.0246028975
1690539893526807785,-0.0408671424,-0.1069810018,0.0456143804,0.9956719875,0.0879884288,0.0167389736,-0.0248015374
1690539893560164928,-0.0406359993,-0.1077474356,0.0449519604,0.9954408407,0.0908431485,0.0152632007,-0.0247402526
1690539893593522310,-0.0414509512,-0.1101578698,0.0466090254,0.9952524304,0.0931354612,0.0153827658,-0.0237013567
1690539893626879454,-0.0396442227,-0.1143327355,0.0484832376,0.9948911071,0.0972920656,0.0167852938,-0.0210766830
1690539893660237312,-0.0421233512,-0.1193443984,0.0497111827,0.9945490360,0.1010510996,0.0186560359,-0.0176876877
1690539893693595171,-0.0438551754,-0.1175163984,0.0554072708,0.9942542911,0.1044061705,0.0182715002,-0.0149627086
1690539893726953030,-0.0457422435,-0.1185134202,0.0584813729,0.9940501451,0.1069392934,0.0155477393,-0.0136587378
1690539893760311127,-0.0469576269,-0.1193305552,0.0599933267,0.9938393831,0.1094157398,0.0118935090,-0.0130384518
1690539893793668985,-0.0484786853,-0.1199299693,0.0636777356,0.9936230183,0.1115164235,0.0078323828,-0.0146995764
1690539893827026844,-0.0487056002,-0.1228677407,0.0646730885,0.9934301972,0.1132059395,0.0027599204,-0.0165307913
1690539893860384703,-0.0487097874,-0.1213485822,0.0703219548,0.9932081699,0.1153324842,-0.0012825012,-0.0153086185
1690539893893742561,-0.0521214716,-0.1219457909,0.0762231350,0.9930377007,0.1167977601,-0.0051446077,-0.0144224670
1690539893927100658,-0.0553213097,-0.1232006252,0.0782517642,0.9928790331,0.1178381070,-0.0101712206,-0.0142096197
1690539893960458517,-0.0555571206,-0.1237046942,0.0834733099,0.9927386642,0.1182486489,-0.0177629385,-0.0131012453
1690539893993816376,-0.0577148013,-0.1244917288,0.0881271735,0.9926499724,0.1175808683,-0.0245863460,-0.0147087658
1690539894027174234,-0.0582730286,-0.1284129024,0.0871626139,0.9925422072,0.1169913188,-0.0310090184,-0.0145409983
1690539894060532570,-0.0611897521,-0.1307624429,0.0914561898,0.9924578667,0.1168315187,-0.0354992040,-0.0108445501
1690539894093890429,-0.0665355921,-0.1316197664,0.1031562090,0.9922054410,0.1178537607,-0.0400562771,-0.0058696284
1690539894127248287,-0.0683095157,-0.1329531372,0.1068136245,0.9918918014,0.1189495325,-0.0447388925,0.0002545435
1690539894160606146,-0.0689799190,-0.1329376251,0.1071598828,0.9915465713,0.1198230758,-0.0493576601,0.0064569134
1690539894193964243,-0.0707705617,-0.1355029345,0.1069568992,0.9913691282,0.1189937219,-0.0537805408,0.0116347494
1690539894227322340,-0.0728216693,-0.1339207590,0.1121445075,0.9910730124,0.1184088513,-0.0585402474,0.0180754550
1690539894260680199,-0.0782537609,-0.1332775652,0.1169126257,0.9908933640,0.1166425571,-0.0634375066,0.0223729685
1690539894294038296,-0.0798939988,-0.1363264471,0.1162972376,0.9907545447,0.1139951199,-0.0697304010,0.0234144032
1690539894327396154,-0.0824747533,-0.1400365531,0.1206596270,0.9903582931,0.1136914417,-0.0754893348,0.0237936638
1690539894360754490,-0.0827953592,-0.1419103295,0.1208877638,0.9897956848,0.1140684485,-0.0812020078,0.0264424905
1690539894394112349,-0.0825413764,-0.1440173984,0.1211225539,0.9892277122,0.1138587445,-0.0866680667,0.0308761559
1690539894427470446,-0.0817055255,-0.1445382684,0.1186117008,0.9886689186,0.1137421280,-0.0917510167,0.0343256183
1690539894460828304,-0.0867947042,-0.1472878009,0.1230092272,0.9883600473,0.1127253845,-0.0957360715,0.0356662609
1690539894494186640,-0.0875390396,-0.1481828243,0.1270892769,0.9879637957,0.1116598696,-0.1003769413,0.0372039527
1690539894527544737,-0.0893234909,-0.1521741301,0.1228216588,0.9878201485,0.1093569249,-0.1038059443,0.0384289622
1690539894560902596,-0.0916088000,-0.1574769467,0.1246580407,0.9877657294,0.1067797244,-0.1066591442,0.0392538793
1690539894594260693,-0.0922629386,-0.1652255207,0.1236260980,0.9876637459,0.1040375084,-0.1098017544,0.0404986478
1690539894627618790,-0.0959869847,-0.1715104282,0.1196041405,0.9875394106,0.1019049138,-0.1132766306,0.0393669233
1690539894660974979,-0.0976844802,-0.1778480113,0.1191298962,0.9874188304,0.0998319462,-0.1164651290,0.0383872911
1690539894694331408,-0.1004843190,-0.1881195903,0.1200902089,0.9871492982,0.0982906222,-0.1194794774,0.0399980322
1690539894727687836,-0.1036779806,-0.1879542470,0.1243453026,0.9866721034,0.0992934778,-0.1223084629,0.0407392308
1690539894761044025,-0.1078118086,-0.1894033700,0.1269021034,0.9863851070,0.0984608456,-0.1245878935,0.0427518971
1690539894794400215,-0.1116644964,-0.1889982373,0.1319143623,0.9859421253,0.0973965675,-0.1281419247,0.0448513739
1690539894827756643,-0.1139531508,-0.1915195286,0.1289302260,0.9855334759,0.0946078673,-0.1325769722,0.0468676984
1690539894861112833,-0.1178968027,-0.1902397573,0.1265490502,0.9851987362,0.0912691876,-0.1373178214,0.0468744375
1690539894894469023,-0.1207195446,-0.1911807209,0.1242392957,0.9849547744,0.0867887810,-0.1419184357,0.0468078479
1690539894927825451,-0.1230390444,-0.1960108876,0.1264155656,0.9848060012,0.0820995048,-0.1457955241,0.0464817137
1690539894961181641,-0.1212652326,-0.2008020431,0.1247559041,0.9845240116,0.0783282146,-0.1491150856,0.0483940654
1690539894994537830,-0.1207267120,-0.2074072659,0.1254059970,0.9844316244,0.0748352036,-0.1504719853,0.0515006110
1690539895027894258,-0.1263653040,-0.2133706063,0.1165859476,0.9844491482,0.0723770261,-0.1512017399,0.0525308661
1690539895061250448,-0.1314989030,-0.2191139907,0.1123214215,0.9843304753,0.0695759878,-0.1534201503,0.0521059446
1690539895094606638,-0.1320541650,-0.2242343277,0.1155205369,0.9839320779,0.0676836297,-0.1566623449,0.0524735823
1690539895127963066,-0.1375790238,-0.2282400280,0.1096797585,0.9836617112,0.0668201819,-0.1585743278,0.0529049970
1690539895161319256,-0.1419765651,-0.2376745790,0.1060795859,0.9831575155,0.0654969513,-0.1615563035,0.0548728071
1690539895194675446,-0.1448755264,-0.2442447841,0.1007302999,0.9826365113,0.0644165054,-0.1647076011,0.0561017990
1690539895228031635,-0.1493834853,-0.2454038858,0.1011375189,0.9820480347,0.0645586923,-0.1678159833,0.0570229255
1690539895261388302,-0.1556618959,-0.2473513931,0.0985609218,0.9814002514,0.0640245080,-0.1711496115,0.0588410683
1690539895294744492,-0.1582297683,-0.2470045239,0.0975592136,0.9804459214,0.0628213137,-0.1767931134,0.0593592338
1690539895328100681,-0.1653646231,-0.2480662763,0.1017335579,0.9796465635,0.0611587465,-0.1832815409,0.0544078015
1690539895361456871,-0.1660182923,-0.2494684607,0.0978542045,0.9785135984,0.0594223030,-0.1907273531,0.0510223880
1690539895394813299,-0.1700226963,-0.2511422932,0.1009535715,0.9775650501,0.0578798130,-0.1967791021,0.0479016341
1690539895428169489,-0.1729153395,-0.2512893677,0.0986609682,0.9767987728,0.0564529151,-0.2016135305,0.0450463779
1690539895461525679,-0.1776934266,-0.2537528574,0.0973496512,0.9761551619,0.0540349409,-0.2057495862,0.0432252549
1690539895494881868,-0.1796067357,-0.2554459870,0.1010047048,0.9754220247,0.0523489751,-0.2096639574,0.0430405214
1690539895528238058,-0.1823957860,-0.2574130893,0.1038594395,0.9747380614,0.0514359921,-0.2124131769,0.0460512564
1690539895561594486,-0.1877905428,-0.2628537118,0.1009252220,0.9742619395,0.0508740284,-0.2136989832,0.0505791306
1690539895594950676,-0.1922515631,-0.2624074519,0.0988846645,0.9736747146,0.0509412102,-0.2150206417,0.0559344292
1690539895628306866,-0.1971842945,-0.2672381997,0.0972039029,0.9731276035,0.0498724245,-0.2166007906,0.0601630658
1690539895661662579,-0.2038189173,-0.2627280354,0.1003176719,0.9724148512,0.0511562712,-0.2186973393,0.0629599467
1690539895695018053,-0.2118721306,-0.2642621994,0.0949320123,0.9718767405,0.0503024831,-0.2208677828,0.0643639341
1690539895728373766,-0.2190948725,-0.2610326409,0.0950184688,0.9710101485,0.0497374050,-0.2245928943,0.0649883598
1690539895761729479,-0.2227066159,-0.2606981993,0.0965567827,0.9700385928,0.0484454148,-0.2292802483,0.0640993714
1690539895795085192,-0.2253815979,-0.2612648308,0.1008356884,0.9691557288,0.0476286523,-0.2336639762,0.0622084104
1690539895828440666,-0.2263947576,-0.2570348680,0.1045869142,0.9684389830,0.0474960916,-0.2370109558,0.0607944466
1690539895861796379,-0.2283297479,-0.2556039691,0.1042225808,0.9681453705,0.0457874909,-0.2390726805,0.0586717688
1690539895895151854,-0.2289326489,-0.2535185814,0.1088216007,0.9679824710,0.0438550301,-0.2402580827,0.0579893179
1690539895928507566,-0.2350059599,-0.2577791810,0.1045980155,0.9683526754,0.0409858488,-0.2391345948,0.0585485734
1690539895961863279,-0.2387510389,-0.2566730082,0.1053947136,0.9684034586,0.0385684185,-0.2388627082,0.0604304783
1690539895995218754,-0.2426727861,-0.2554999590,0.1032303721,0.9683341384,0.0359664522,-0.2393285036,0.0612965785
1690539896028574467,-0.2545317113,-0.2546445727,0.0979138091,0.9685463905,0.0330161452,-0.2392883897,0.0597400405
1690539896061929941,-0.2593419254,-0.2547979355,0.1010975689,0.9681361318,0.0307121240,-0.2414925843,0.0587415621
1690539896095285416,-0.2665910721,-0.2532844841,0.1013440192,0.9677581191,0.0295628309,-0.2437105030,0.0563516393
1690539896128641129,-0.2737320662,-0.2558196485,0.0909393579,0.9671797752,0.0276363734,-0.2468229830,0.0536457971
1690539896161996603,-0.2782590985,-0.2542530894,0.0886715874,0.9664620757,0.0259788949,-0.2507181466,0.0491591096
1690539896195352316,-0.2840134203,-0.2526134253,0.0854872763,0.9657178521,0.0236455221,-0.2546031773,0.0448007286
1690539896228707790,-0.2844641209,-0.2493400127,0.0904736370,0.9646874070,0.0212957691,-0.2592782378,0.0412245169
1690539896262063265,-0.2860584557,-0.2482039481,0.0957342684,0.9641255736,0.0191475302,-0.2618921697,0.0388301127
1690539896295418739,-0.2898397446,-0.2454305440,0.0926877558,0.9639905095,0.0166300163,-0.2626987398,0.0378839783
1690539896328774452,-0.2971387506,-0.2461584359,0.0868895575,0.9637874365,0.0123671172,-0.2637164295,0.0376106687
1690539896362129927,-0.3050196171,-0.2460865825,0.0862917826,0.9633623958,0.0094871521,-0.2654189169,0.0373590812
1690539896395485401,-0.3111575544,-0.2459974885,0.0833352208,0.9630163312,0.0071501373,-0.2671024501,0.0347093791
1690539896428840876,-0.3142215610,-0.2506226897,0.0839980170,0.9625852108,0.0048168199,-0.2691364288,0.0311784856
1690539896462196350,-0.3202136755,-0.2501701117,0.0855582803,0.9623526335,0.0045438660,-0.2703866959,0.0273463149
1690539896495551825,-0.3220873773,-0.2513605654,0.0837385133,0.9622099400,0.0040503619,-0.2711310983,0.0249728672
1690539896528907299,-0.3263693750,-0.2510036826,0.0842499584,0.9624053240,0.0040167570,-0.2705515623,0.0237007495
1690539896562262774,-0.3324650228,-0.2509456277,0.0842388496,0.9628175497,0.0039232303,-0.2691887319,0.0224596094
1690539896595618248,-0.3408044577,-0.2512260675,0.0803231522,0.9632300735,0.0028729020,-0.2678061426,0.0214363299
1690539896628973722,-0.3455915153,-0.2532414198,0.0765879303,0.9632655382,0.0015669818,-0.2678034306,0.0199583434
1690539896662329435,-0.3511135280,-0.2525157630,0.0738623962,0.9630576372,0.0008153951,-0.2686527371,0.0185776334
1690539896695685148,-0.3608943224,-0.2595325708,0.0679734200,0.9630154371,-0.0004057639,-0.2689520121,0.0163061973
1690539896729040861,-0.3658621013,-0.2606540620,0.0679386854,0.9628525972,-0.0001143202,-0.2695764303,0.0156030813
1690539896762396574,-0.3737966120,-0.2601446807,0.0605469756,0.9628044367,-0.0001196385,-0.2697439790,0.0156789366
1690539896795752048,-0.3778280914,-0.2617930472,0.0561224818,0.9622141719,-0.0010765572,-0.2718522549,0.0154618407
1690539896829107761,-0.3850176334,-0.2610401213,0.0532618947,0.9614113569,-0.0012535360,-0.2747218013,0.0146481292
1690539896862463474,-0.3892065585,-0.2596911192,0.0488120615,0.9603217840,-0.0022823345,-0.2785543501,0.0135778226
1690539896895819187,-0.3928475678,-0.2598549128,0.0483559519,0.9591403604,-0.0039604618,-0.2826188207,0.0126796011
1690539896929174662,-0.3966016769,-0.2608990669,0.0475340411,0.9582058787,-0.0052988268,-0.2857668102,0.0122796576
1690539896962530375,-0.4005156457,-0.2636696994,0.0448204875,0.9574276209,-0.0065204981,-0.2883594930,0.0117727350
1690539896995885849,-0.4046747983,-0.2627901137,0.0470510349,0.9568768740,-0.0062719546,-0.2901585102,0.0124620376
1690539897029241562,-0.4032405913,-0.2646228373,0.0416466221,0.9563626647,-0.0064636106,-0.2918153405,0.0131339151
1690539897062597275,-0.4072105587,-0.2645936906,0.0399404652,0.9557944536,-0.0065301340,-0.2936384380,0.0138144903
1690539897095952749,-0.4088681340,-0.2656652629,0.0358054973,0.9551893473,-0.0065895547,-0.2955746353,0.0143343974
1690539897129308462,-0.4131548107,-0.2648580968,0.0355114974,0.9545320868,-0.0063168691,-0.2977033556,0.0141893448
1690539897162663937,-0.4142587185,-0.2672842443,0.0347861759,0.9537302852,-0.0062930197,-0.3002538085,0.0143733332
1690539897196019173,-0.4154501259,-0.2662722170,0.0317960046,0.9532053471,-0.0047148094,-0.3019428253,0.0144195650
1690539897229374886,-0.4159316123,-0.2669402659,0.0273375846,0.9528057575,-0.0043651410,-0.3031778932,0.0150110209
1690539897262730360,-0.4180129468,-0.2661366463,0.0249582715,0.9522761106,-0.0040527596,-0.3047952950,0.0159276016
1690539897296086073,-0.4198465347,-0.2656299472,0.0217913799,0.9516841173,-0.0039730133,-0.3066271842,0.0161671191
1690539897329441547,-0.4209013283,-0.2659712434,0.0204880796,0.9509825706,-0.0040966454,-0.3087912500,0.0162308365
1690539897362797022,-0.4219893813,-0.2649388015,0.0196529329,0.9505638480,-0.0034459832,-0.3100550175,0.0168076456
1690539897396152735,-0.4240164161,-0.2636897862,0.0160383098,0.9503783584,-0.0027931647,-0.3106063604,0.0172310080
1690539897429508209,-0.4236052632,-0.2623959780,0.0105524920,0.9498841166,-0.0025962696,-0.3120822608,0.0178374685
1690539897462863684,-0.4251408577,-0.2609869838,0.0061695501,0.9494102597,-0.0032086007,-0.3135325313,0.0175277665
1690539897496219158,-0.4249153733,-0.2618369758,0.0025145188,0.9487588406,-0.0041801371,-0.3155072033,0.0171581320
1690539897529574871,-0.4245992005,-0.2639328539,-0.0001051426,0.9481016994,-0.0049660704,-0.3174601793,0.0172505733
1690539897562930346,-0.4261468053,-0.2618585229,-0.0020890720,0.9476748109,-0.0047807493,-0.3187007606,0.0178738106
1690539897596285820,-0.4258900881,-0.2613342702,-0.0050019436,0.9471533895,-0.0049029780,-0.3202503920,0.0177804027
1690539897629641294,-0.4254023433,-0.2626035511,-0.0089193992,0.9466035962,-0.0050508655,-0.3218940198,0.0173305217
1690539897662997484,-0.4267699718,-0.2629744709,-0.0099952854,0.9460083842,-0.0046755760,-0.3236629963,0.0169869531
1690539897696353436,-0.4235478342,-0.2627906501,-0.0134861954,0.9453566074,-0.0040097022,-0.3255644441,0.0171085559
1690539897729709625,-0.4252129793,-0.2619171143,-0.0169898383,0.9447824359,-0.0029097248,-0.3272675872,0.0165418852
1690539897763065815,-0.4258251190,-0.2606905103,-0.0208419487,0.9440104961,-0.0018768066,-0.3294954896,0.0165346395
1690539897796421766,-0.4272516966,-0.2597392201,-0.0255974196,0.9430407286,-0.0011609801,-0.3322546780,0.0167257152
1690539897829778194,-0.4280527830,-0.2583278418,-0.0306143947,0.9418622851,-0.0002696747,-0.3355733156,0.0169105586
1690539897863134146,-0.4250907302,-0.2570254505,-0.0379823931,0.9404426217,0.0004354225,-0.3395457864,0.0166167803
1690539897896490335,-0.4273419678,-0.2572229207,-0.0448855907,0.9391345382,0.0004227420,-0.3431931734,0.0156376921
1690539897929846287,-0.4283714294,-0.2561462820,-0.0515215956,0.9373016357,0.0010796163,-0.3481608629,0.0157639943
1690539897963202477,-0.4295272827,-0.2527339458,-0.0570825413,0.9354458451,0.0013298814,-0.3531408012,0.0151960319
1690539897996558428,-0.4265010953,-0.2529940307,-0.0648948029,0.9330878258,0.0004701950,-0.3593656719,0.0142562203
1690539898029914618,-0.4243300557,-0.2486681342,-0.0695837364,0.9307810068,0.0004204195,-0.3653473556,0.0129608540
1690539898063270569,-0.4276048541,-0.2440819591,-0.0816316456,0.9289193749,-0.0000765735,-0.3701381683,0.0103228297
1690539898096626759,-0.4258325398,-0.2425368428,-0.0867068022,0.9265719652,-0.0019127873,-0.3759968281,0.0093323756
1690539898129982710,-0.4252122045,-0.2395643145,-0.0941505730,0.9246210456,-0.0027495741,-0.3807953298,0.0079520876
1690539898163338900,-0.4252116382,-0.2358373404,-0.0996558964,0.9226430655,-0.0043383632,-0.3855676055,0.0069705667
1690539898196694851,-0.4265563786,-0.2285993695,-0.1038705036,0.9204916358,-0.0051246006,-0.3906916678,0.0053787925
1690539898230051041,-0.4252693653,-0.2253390849,-0.1068049520,0.9185584188,-0.0073046833,-0.3951957822,0.0041725920
1690539898263406992,-0.4242304564,-0.2203144133,-0.1137555167,0.9171236157,-0.0091011589,-0.3984855115,0.0032754375
1690539898296763182,-0.4230414927,-0.2155942619,-0.1195595264,0.9159756899,-0.0112548107,-0.4010687172,0.0023888261
1690539898330119133,-0.4203448296,-0.2157317698,-0.1241917014,0.9150661230,-0.0140959043,-0.4030560255,0.0010817281
1690539898363475323,-0.4210285842,-0.2111384720,-0.1250497997,0.9142546058,-0.0160351451,-0.4048224092,0.0005531447
1690539898396831274,-0.4211804271,-0.2063568980,-0.1272152811,0.9135529995,-0.0174608193,-0.4063446820,0.0001871956
1690539898430187225,-0.4219167829,-0.2021357417,-0.1270697713,0.9129471779,-0.0195752215,-0.4076071680,0.0008233275
1690539898463543415,-0.4262743294,-0.1980862319,-0.1251922846,0.9122194052,-0.0216387939,-0.4091291428,0.0009553086
1690539898496899366,-0.4272523224,-0.1958836913,-0.1263089478,0.9119023681,-0.0226487853,-0.4097817540,0.0002080258
1690539898530255318,-0.4288775325,-0.1918863058,-0.1239023209,0.9115003943,-0.0230649095,-0.4106521308,-0.0000743354
1690539898563611507,-0.4309837818,-0.1907137334,-0.1235860884,0.9113589525,-0.0228861179,-0.4109733999,-0.0014099978
1690539898596967459,-0.4334360957,-0.1885667443,-0.1223684847,0.9111483693,-0.0223055631,-0.4114699364,-0.0018862173
